grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400010,433,204037,Travis Wear,1610612752,New York Knicks,4,7,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,-12.7,17.8,1,missed,2014-10-29,NYK,CHI,0,2
Shot Chart Detail,0021400010,473,204037,Travis Wear,1610612752,New York Knicks,4,4,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,8.6,8.3,1,missed,2014-10-29,NYK,CHI,0,2
Shot Chart Detail,0021400010,513,204037,Travis Wear,1610612752,New York Knicks,4,0,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-15.9,12.6,1,made,2014-10-29,NYK,CHI,1,2
Shot Chart Detail,0021400018,271,204037,Travis Wear,1610612752,New York Knicks,3,8,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,11.6,6.7,1,missed,2014-10-30,CLE,NYK,0,2
Shot Chart Detail,0021400051,515,204037,Travis Wear,1610612752,New York Knicks,4,0,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,14.2,14.8,1,missed,2014-11-04,NYK,WAS,0,2
Shot Chart Detail,0021400061,126,204037,Travis Wear,1610612752,New York Knicks,2,9,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-3.9,4.2,1,missed,2014-11-05,DET,NYK,0,2
Shot Chart Detail,0021400061,134,204037,Travis Wear,1610612752,New York Knicks,2,9,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-16.5,6.1,1,missed,2014-11-05,DET,NYK,0,2
Shot Chart Detail,0021400061,404,204037,Travis Wear,1610612752,New York Knicks,4,7,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,-12.9,8.6,1,made,2014-11-05,DET,NYK,1,2
Shot Chart Detail,0021400075,221,204037,Travis Wear,1610612752,New York Knicks,2,3,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-3.4,18.9,1,missed,2014-11-07,BKN,NYK,0,2
Shot Chart Detail,0021400075,250,204037,Travis Wear,1610612752,New York Knicks,2,1,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,21.3,-2.2,1,missed,2014-11-07,BKN,NYK,0,2
Shot Chart Detail,0021400075,471,204037,Travis Wear,1610612752,New York Knicks,4,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-15.9,18.9,1,missed,2014-11-07,BKN,NYK,0,3
Shot Chart Detail,0021400075,514,204037,Travis Wear,1610612752,New York Knicks,4,0,28,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-8.3,4.1,1,missed,2014-11-07,BKN,NYK,0,2
Shot Chart Detail,0021400113,151,204037,Travis Wear,1610612752,New York Knicks,2,9,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,9.8,17.5,1,missed,2014-11-12,NYK,ORL,0,2
Shot Chart Detail,0021400113,154,204037,Travis Wear,1610612752,New York Knicks,2,8,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,10.1,17.9,1,missed,2014-11-12,NYK,ORL,0,2
Shot Chart Detail,0021400126,174,204037,Travis Wear,1610612752,New York Knicks,2,6,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,5.2,20.3,1,made,2014-11-14,NYK,UTA,1,2
Shot Chart Detail,0021400126,180,204037,Travis Wear,1610612752,New York Knicks,2,5,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,8.2,9.7,1,made,2014-11-14,NYK,UTA,1,2
Shot Chart Detail,0021400126,382,204037,Travis Wear,1610612752,New York Knicks,4,11,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,-8.1,9.1,1,missed,2014-11-14,NYK,UTA,0,2
Shot Chart Detail,0021400126,397,204037,Travis Wear,1610612752,New York Knicks,4,10,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.2,0.7,1,made,2014-11-14,NYK,UTA,1,2
Shot Chart Detail,0021400126,485,204037,Travis Wear,1610612752,New York Knicks,4,2,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,18,1.7,1,missed,2014-11-14,NYK,UTA,0,2
Shot Chart Detail,0021400142,118,204037,Travis Wear,1610612752,New York Knicks,2,10,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-1.5,16.8,1,made,2014-11-16,NYK,DEN,1,2
Shot Chart Detail,0021400142,379,204037,Travis Wear,1610612752,New York Knicks,3,0,45,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3.7,4.2,1,missed,2014-11-16,NYK,DEN,0,2
Shot Chart Detail,0021400142,400,204037,Travis Wear,1610612752,New York Knicks,4,10,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.3,0.3,1,missed,2014-11-16,NYK,DEN,0,2
Shot Chart Detail,0021400156,135,204037,Travis Wear,1610612752,New York Knicks,2,9,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-11.4,15.1,1,made,2014-11-18,MIL,NYK,1,2
Shot Chart Detail,0021400156,138,204037,Travis Wear,1610612752,New York Knicks,2,9,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,16,0.6,1,made,2014-11-18,MIL,NYK,1,2
Shot Chart Detail,0021400156,140,204037,Travis Wear,1610612752,New York Knicks,2,8,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,14.6,5.6,1,missed,2014-11-18,MIL,NYK,0,2
Shot Chart Detail,0021400156,180,204037,Travis Wear,1610612752,New York Knicks,2,6,1,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,-9.7,12.6,1,made,2014-11-18,MIL,NYK,1,2
Shot Chart Detail,0021400156,182,204037,Travis Wear,1610612752,New York Knicks,2,5,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-16.3,2.2,1,missed,2014-11-18,MIL,NYK,0,2
Shot Chart Detail,0021400156,199,204037,Travis Wear,1610612752,New York Knicks,2,3,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.1,-1.1,1,missed,2014-11-18,MIL,NYK,0,2
Shot Chart Detail,0021400156,384,204037,Travis Wear,1610612752,New York Knicks,4,10,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-4.2,16.7,1,missed,2014-11-18,MIL,NYK,0,2
Shot Chart Detail,0021400167,179,204037,Travis Wear,1610612752,New York Knicks,2,6,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,15.3,15.1,1,missed,2014-11-19,MIN,NYK,0,2
Shot Chart Detail,0021400167,239,204037,Travis Wear,1610612752,New York Knicks,2,1,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-17.1,7.8,1,missed,2014-11-19,MIN,NYK,0,2
Shot Chart Detail,0021400167,413,204037,Travis Wear,1610612752,New York Knicks,4,10,50,Made Shot,Driving Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1.2,3.4,1,made,2014-11-19,MIN,NYK,1,2
