grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400004,81,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,1,3,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,13.3,0.4,1,missed,2014-10-29,CHA,MIL,0,2
Shot Chart Detail,0021400004,92,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,1,2,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,4.5,17.2,1,missed,2014-10-29,CHA,MIL,0,2
Shot Chart Detail,0021400004,110,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,1,0,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-7.8,16.7,1,missed,2014-10-29,CHA,MIL,0,2
Shot Chart Detail,0021400004,375,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,3,1,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,12,13.5,1,made,2014-10-29,CHA,MIL,1,2
Shot Chart Detail,0021400004,412,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,4,10,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,0.7,1,made,2014-10-29,CHA,MIL,1,2
Shot Chart Detail,0021400031,72,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,1,4,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,7.9,11.6,1,missed,2014-11-01,WAS,MIL,0,2
Shot Chart Detail,0021400031,249,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,2,2,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.8,0.3,1,made,2014-11-01,WAS,MIL,1,2
Shot Chart Detail,0021400031,268,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,2,0,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,7.6,14.3,1,missed,2014-11-01,WAS,MIL,0,2
Shot Chart Detail,0021400049,87,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,1,2,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,-0.2,1,made,2014-11-04,IND,MIL,1,2
Shot Chart Detail,0021400049,128,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,2,11,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0,1,made,2014-11-04,IND,MIL,1,2
Shot Chart Detail,0021400049,135,2585,Zaza Pachulia,1610612749,Milwaukee Bucks,2,10,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.6,0.7,1,missed,2014-11-04,IND,MIL,0,2
