grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400034,602,201595,Joey Dorsey,1610612745,Houston Rockets,4,1,4,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,1.9,1,missed,2014-11-01,HOU,BOS,0,2
Shot Chart Detail,0021400050,384,201595,Joey Dorsey,1610612745,Houston Rockets,3,2,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.8,0.4,1,made,2014-11-04,MIA,HOU,1,2
Shot Chart Detail,0021400069,558,201595,Joey Dorsey,1610612745,Houston Rockets,4,2,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,5.2,1,missed,2014-11-06,HOU,SAS,0,2
Shot Chart Detail,0021400117,545,201595,Joey Dorsey,1610612745,Houston Rockets,4,0,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,3.8,2.6,1,missed,2014-11-12,MIN,HOU,0,2
Shot Chart Detail,0021400151,479,201595,Joey Dorsey,1610612745,Houston Rockets,4,2,8,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-17,MEM,HOU,1,2
Shot Chart Detail,0021400169,70,201595,Joey Dorsey,1610612745,Houston Rockets,1,4,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,0.6,1,missed,2014-11-19,HOU,LAL,0,2
Shot Chart Detail,0021400169,90,201595,Joey Dorsey,1610612745,Houston Rockets,1,3,5,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,missed,2014-11-19,HOU,LAL,0,2
Shot Chart Detail,0021400169,373,201595,Joey Dorsey,1610612745,Houston Rockets,3,1,3,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.1,-0.2,1,missed,2014-11-19,HOU,LAL,0,2
Shot Chart Detail,0021400188,116,201595,Joey Dorsey,1610612745,Houston Rockets,1,0,28,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-22,HOU,DAL,1,2
Shot Chart Detail,0021400202,89,201595,Joey Dorsey,1610612745,Houston Rockets,1,3,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.7,0.1,1,missed,2014-11-24,HOU,NYK,0,2
