grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400001,29,201600,Omer Asik,1610612740,New Orleans Pelicans,1,10,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.9,1,made,2014-10-28,NOP,ORL,1,2
Shot Chart Detail,0021400001,32,201600,Omer Asik,1610612740,New Orleans Pelicans,1,9,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.8,0,1,missed,2014-10-28,NOP,ORL,0,2
Shot Chart Detail,0021400001,48,201600,Omer Asik,1610612740,New Orleans Pelicans,1,7,13,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-10-28,NOP,ORL,1,2
Shot Chart Detail,0021400001,69,201600,Omer Asik,1610612740,New Orleans Pelicans,1,5,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.6,2,1,missed,2014-10-28,NOP,ORL,0,2
Shot Chart Detail,0021400001,125,201600,Omer Asik,1610612740,New Orleans Pelicans,1,1,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,0.9,1,made,2014-10-28,NOP,ORL,1,2
Shot Chart Detail,0021400001,142,201600,Omer Asik,1610612740,New Orleans Pelicans,1,1,13,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-10-28,NOP,ORL,1,2
Shot Chart Detail,0021400001,176,201600,Omer Asik,1610612740,New Orleans Pelicans,2,10,45,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.4,1.1,1,made,2014-10-28,NOP,ORL,1,2
Shot Chart Detail,0021400001,238,201600,Omer Asik,1610612740,New Orleans Pelicans,2,5,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.7,0.7,1,made,2014-10-28,NOP,ORL,1,2
Shot Chart Detail,0021400001,331,201600,Omer Asik,1610612740,New Orleans Pelicans,3,10,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.4,0.1,1,missed,2014-10-28,NOP,ORL,0,2
Shot Chart Detail,0021400001,567,201600,Omer Asik,1610612740,New Orleans Pelicans,4,2,36,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.5,2.2,1,made,2014-10-28,NOP,ORL,1,2
Shot Chart Detail,0021400027,38,201600,Omer Asik,1610612740,New Orleans Pelicans,1,8,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,1.2,1,made,2014-11-01,NOP,DAL,1,2
Shot Chart Detail,0021400027,42,201600,Omer Asik,1610612740,New Orleans Pelicans,1,7,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.4,0.7,1,missed,2014-11-01,NOP,DAL,0,2
Shot Chart Detail,0021400027,154,201600,Omer Asik,1610612740,New Orleans Pelicans,2,11,17,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-01,NOP,DAL,1,2
Shot Chart Detail,0021400027,184,201600,Omer Asik,1610612740,New Orleans Pelicans,2,8,12,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.1,0.9,1,missed,2014-11-01,NOP,DAL,0,2
Shot Chart Detail,0021400027,291,201600,Omer Asik,1610612740,New Orleans Pelicans,3,10,34,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-01,NOP,DAL,1,2
Shot Chart Detail,0021400027,317,201600,Omer Asik,1610612740,New Orleans Pelicans,3,8,43,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-01,NOP,DAL,1,2
Shot Chart Detail,0021400027,413,201600,Omer Asik,1610612740,New Orleans Pelicans,4,11,37,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.1,0.6,1,missed,2014-11-01,NOP,DAL,0,2
Shot Chart Detail,0021400027,453,201600,Omer Asik,1610612740,New Orleans Pelicans,4,7,48,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.5,0.7,1,made,2014-11-01,NOP,DAL,1,2
Shot Chart Detail,0021400045,42,201600,Omer Asik,1610612740,New Orleans Pelicans,1,5,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0.1,1,missed,2014-11-03,MEM,NOP,0,2
Shot Chart Detail,0021400045,73,201600,Omer Asik,1610612740,New Orleans Pelicans,1,3,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.3,0.3,1,missed,2014-11-03,MEM,NOP,0,2
Shot Chart Detail,0021400045,212,201600,Omer Asik,1610612740,New Orleans Pelicans,2,3,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,2,1,missed,2014-11-03,MEM,NOP,0,2
Shot Chart Detail,0021400045,232,201600,Omer Asik,1610612740,New Orleans Pelicans,2,1,26,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,-0.2,1,missed,2014-11-03,MEM,NOP,0,2
