grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400005,126,201579,Roy Hibbert,1610612754,Indiana Pacers,1,0,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1.2,5.3,1,missed,2014-10-29,IND,PHI,0,2
Shot Chart Detail,0021400005,130,201579,Roy Hibbert,1610612754,Indiana Pacers,1,0,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,1.6,20.6,1,made,2014-10-29,IND,PHI,1,2
Shot Chart Detail,0021400005,270,201579,Roy Hibbert,1610612754,Indiana Pacers,2,1,33,Made Shot,Jump Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,-10.6,0.3,1,made,2014-10-29,IND,PHI,1,2
Shot Chart Detail,0021400005,330,201579,Roy Hibbert,1610612754,Indiana Pacers,3,9,22,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.3,1,made,2014-10-29,IND,PHI,1,2
Shot Chart Detail,0021400005,358,201579,Roy Hibbert,1610612754,Indiana Pacers,3,6,40,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-10-29,IND,PHI,1,2
Shot Chart Detail,0021400005,383,201579,Roy Hibbert,1610612754,Indiana Pacers,3,4,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-11.8,14.6,1,made,2014-10-29,IND,PHI,1,2
Shot Chart Detail,0021400005,399,201579,Roy Hibbert,1610612754,Indiana Pacers,3,2,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0.2,8.5,1,missed,2014-10-29,IND,PHI,0,2
Shot Chart Detail,0021400005,524,201579,Roy Hibbert,1610612754,Indiana Pacers,4,3,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.7,0.9,1,made,2014-10-29,IND,PHI,1,2
Shot Chart Detail,0021400021,10,201579,Roy Hibbert,1610612754,Indiana Pacers,1,11,13,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3.5,3.6,1,missed,2014-10-31,IND,MEM,0,2
Shot Chart Detail,0021400021,215,201579,Roy Hibbert,1610612754,Indiana Pacers,2,1,34,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.2,2.5,1,made,2014-10-31,IND,MEM,1,2
Shot Chart Detail,0021400021,220,201579,Roy Hibbert,1610612754,Indiana Pacers,2,0,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-7.7,16.7,1,missed,2014-10-31,IND,MEM,0,2
Shot Chart Detail,0021400021,259,201579,Roy Hibbert,1610612754,Indiana Pacers,3,9,11,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-6.5,2.8,1,made,2014-10-31,IND,MEM,1,2
Shot Chart Detail,0021400021,290,201579,Roy Hibbert,1610612754,Indiana Pacers,3,7,3,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.1,0.7,1,missed,2014-10-31,IND,MEM,0,2
Shot Chart Detail,0021400021,308,201579,Roy Hibbert,1610612754,Indiana Pacers,3,5,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-16.5,1.7,1,made,2014-10-31,IND,MEM,1,2
Shot Chart Detail,0021400021,319,201579,Roy Hibbert,1610612754,Indiana Pacers,3,4,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7.2,2.5,1,missed,2014-10-31,IND,MEM,0,2
Shot Chart Detail,0021400021,407,201579,Roy Hibbert,1610612754,Indiana Pacers,4,7,18,Made Shot,Jump Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,-9.7,4.2,1,made,2014-10-31,IND,MEM,1,2
Shot Chart Detail,0021400021,456,201579,Roy Hibbert,1610612754,Indiana Pacers,4,2,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4.2,2.6,1,missed,2014-10-31,IND,MEM,0,2
Shot Chart Detail,0021400032,3,201579,Roy Hibbert,1610612754,Indiana Pacers,1,11,21,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-01,ATL,IND,1,2
Shot Chart Detail,0021400032,20,201579,Roy Hibbert,1610612754,Indiana Pacers,1,8,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.9,1.1,1,made,2014-11-01,ATL,IND,1,2
Shot Chart Detail,0021400032,92,201579,Roy Hibbert,1610612754,Indiana Pacers,1,1,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,3.2,19.2,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400032,207,201579,Roy Hibbert,1610612754,Indiana Pacers,2,3,28,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-01,ATL,IND,1,2
Shot Chart Detail,0021400032,211,201579,Roy Hibbert,1610612754,Indiana Pacers,2,2,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,-11.6,1.1,1,made,2014-11-01,ATL,IND,1,2
Shot Chart Detail,0021400032,234,201579,Roy Hibbert,1610612754,Indiana Pacers,2,1,0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,11.6,4.8,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400032,289,201579,Roy Hibbert,1610612754,Indiana Pacers,3,8,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-3.9,18.3,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400032,371,201579,Roy Hibbert,1610612754,Indiana Pacers,3,1,17,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-9.5,2.5,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400049,5,201579,Roy Hibbert,1610612754,Indiana Pacers,1,10,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,16.3,0.9,1,missed,2014-11-04,IND,MIL,0,2
Shot Chart Detail,0021400049,19,201579,Roy Hibbert,1610612754,Indiana Pacers,1,9,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-0.2,20.1,1,made,2014-11-04,IND,MIL,1,2
Shot Chart Detail,0021400049,49,201579,Roy Hibbert,1610612754,Indiana Pacers,1,6,16,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,missed,2014-11-04,IND,MIL,0,2
Shot Chart Detail,0021400049,86,201579,Roy Hibbert,1610612754,Indiana Pacers,1,3,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-7.7,17.2,1,made,2014-11-04,IND,MIL,1,2
Shot Chart Detail,0021400049,101,201579,Roy Hibbert,1610612754,Indiana Pacers,1,1,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,0.2,18.7,1,made,2014-11-04,IND,MIL,1,2
Shot Chart Detail,0021400049,219,201579,Roy Hibbert,1610612754,Indiana Pacers,2,2,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.1,1,made,2014-11-04,IND,MIL,1,2
Shot Chart Detail,0021400049,247,201579,Roy Hibbert,1610612754,Indiana Pacers,2,0,11,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,-7.8,7.7,1,made,2014-11-04,IND,MIL,1,2
Shot Chart Detail,0021400049,280,201579,Roy Hibbert,1610612754,Indiana Pacers,3,8,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,-10,0.7,1,made,2014-11-04,IND,MIL,1,2
Shot Chart Detail,0021400049,434,201579,Roy Hibbert,1610612754,Indiana Pacers,4,5,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5.1,0.1,1,missed,2014-11-04,IND,MIL,0,2
Shot Chart Detail,0021400049,459,201579,Roy Hibbert,1610612754,Indiana Pacers,4,2,36,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-9.7,0.1,1,made,2014-11-04,IND,MIL,1,2
Shot Chart Detail,0021400063,25,201579,Roy Hibbert,1610612754,Indiana Pacers,1,9,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,-12.2,7.7,1,missed,2014-11-05,WAS,IND,0,2
Shot Chart Detail,0021400063,50,201579,Roy Hibbert,1610612754,Indiana Pacers,1,6,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-0.7,4.8,1,missed,2014-11-05,WAS,IND,0,2
Shot Chart Detail,0021400063,224,201579,Roy Hibbert,1610612754,Indiana Pacers,2,3,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,12.5,3,1,missed,2014-11-05,WAS,IND,0,2
Shot Chart Detail,0021400063,230,201579,Roy Hibbert,1610612754,Indiana Pacers,2,2,18,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,5.6,4.4,1,missed,2014-11-05,WAS,IND,0,2
Shot Chart Detail,0021400063,258,201579,Roy Hibbert,1610612754,Indiana Pacers,3,11,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,-6.1,15.1,1,missed,2014-11-05,WAS,IND,0,2
Shot Chart Detail,0021400063,294,201579,Roy Hibbert,1610612754,Indiana Pacers,3,8,15,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-0.9,5,1,missed,2014-11-05,WAS,IND,0,2
Shot Chart Detail,0021400063,596,201579,Roy Hibbert,1610612754,Indiana Pacers,5,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,12.3,23.9,1,missed,2014-11-05,WAS,IND,0,3
