grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400011,17,201568,Danilo Gallinari,1610612743,Denver Nuggets,1,9,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,-18.1,6.6,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,216,201568,Danilo Gallinari,1610612743,Denver Nuggets,2,4,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-18.4,17.8,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400011,262,201568,Danilo Gallinari,1610612743,Denver Nuggets,2,0,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,18.2,2.8,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,271,201568,Danilo Gallinari,1610612743,Denver Nuggets,3,11,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,16,20,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400011,298,201568,Danilo Gallinari,1610612743,Denver Nuggets,3,8,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,3.8,2.6,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,300,201568,Danilo Gallinari,1610612743,Denver Nuggets,3,8,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.2,2,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400011,304,201568,Danilo Gallinari,1610612743,Denver Nuggets,3,8,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,19.1,15.7,1,made,2014-10-29,DEN,DET,1,3
Shot Chart Detail,0021400011,319,201568,Danilo Gallinari,1610612743,Denver Nuggets,3,6,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,17.9,16.4,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400036,21,201568,Danilo Gallinari,1610612743,Denver Nuggets,1,9,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,13.1,15.4,1,missed,2014-11-01,OKC,DEN,0,2
Shot Chart Detail,0021400036,205,201568,Danilo Gallinari,1610612743,Denver Nuggets,2,6,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,6.8,23.3,1,missed,2014-11-01,OKC,DEN,0,3
Shot Chart Detail,0021400036,229,201568,Danilo Gallinari,1610612743,Denver Nuggets,2,4,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-8.1,23.1,1,made,2014-11-01,OKC,DEN,1,3
Shot Chart Detail,0021400036,233,201568,Danilo Gallinari,1610612743,Denver Nuggets,2,3,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.9,0.9,1,made,2014-11-01,OKC,DEN,1,2
Shot Chart Detail,0021400036,249,201568,Danilo Gallinari,1610612743,Denver Nuggets,2,1,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,14.7,7.5,1,missed,2014-11-01,OKC,DEN,0,2
Shot Chart Detail,0021400036,288,201568,Danilo Gallinari,1610612743,Denver Nuggets,3,10,35,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,12.5,6.6,1,made,2014-11-01,OKC,DEN,1,2
Shot Chart Detail,0021400047,117,201568,Danilo Gallinari,1610612743,Denver Nuggets,1,3,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.7,0,1,missed,2014-11-03,DEN,SAC,0,2
Shot Chart Detail,0021400047,168,201568,Danilo Gallinari,1610612743,Denver Nuggets,1,0,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-2.6,16.5,1,missed,2014-11-03,DEN,SAC,0,2
Shot Chart Detail,0021400047,215,201568,Danilo Gallinari,1610612743,Denver Nuggets,2,8,0,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.7,2.8,1,missed,2014-11-03,DEN,SAC,0,2
Shot Chart Detail,0021400047,482,201568,Danilo Gallinari,1610612743,Denver Nuggets,3,1,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.6,2.6,1,missed,2014-11-03,DEN,SAC,0,3
Shot Chart Detail,0021400047,484,201568,Danilo Gallinari,1610612743,Denver Nuggets,3,1,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-19.3,16.8,1,missed,2014-11-03,DEN,SAC,0,3
Shot Chart Detail,0021400047,502,201568,Danilo Gallinari,1610612743,Denver Nuggets,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,53,-0.6,53.4,1,missed,2014-11-03,DEN,SAC,0,3
