grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400018,2,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,11,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.4,1.1,1,made,2014-10-30,CLE,NYK,1,2
Shot Chart Detail,0021400018,14,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,9,40,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,-7.8,8.3,1,missed,2014-10-30,CLE,NYK,0,2
Shot Chart Detail,0021400018,18,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,8,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.1,4.2,1,made,2014-10-30,CLE,NYK,1,3
Shot Chart Detail,0021400018,44,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,5,47,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-6.7,0.7,1,missed,2014-10-30,CLE,NYK,0,2
Shot Chart Detail,0021400018,56,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,4,21,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.2,0.4,1,made,2014-10-30,CLE,NYK,1,3
Shot Chart Detail,0021400018,80,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,14.9,20.3,1,missed,2014-10-30,CLE,NYK,0,3
Shot Chart Detail,0021400018,114,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,0,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-10-30,CLE,NYK,1,2
Shot Chart Detail,0021400018,168,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,7,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,12.3,7.1,1,missed,2014-10-30,CLE,NYK,0,2
Shot Chart Detail,0021400018,215,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,2,24,Made Shot,Jump Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-8.4,4.1,1,made,2014-10-30,CLE,NYK,1,2
Shot Chart Detail,0021400018,232,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,0,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-6.9,24.7,1,missed,2014-10-30,CLE,NYK,0,3
