grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400008,227,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,4,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.6,1,made,2014-10-29,TOR,ATL,1,2
Shot Chart Detail,0021400008,357,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,5,15,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.8,0.7,1,made,2014-10-29,TOR,ATL,1,2
Shot Chart Detail,0021400029,121,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,1,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,2.6,1,missed,2014-11-01,ORL,TOR,0,2
Shot Chart Detail,0021400029,189,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,6,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,13.1,0.6,1,missed,2014-11-01,ORL,TOR,0,2
Shot Chart Detail,0021400029,458,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,9,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.7,2,1,made,2014-11-01,ORL,TOR,1,2
Shot Chart Detail,0021400040,172,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,8,58,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,-0.2,1,made,2014-11-02,MIA,TOR,1,2
Shot Chart Detail,0021400052,296,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,11,15,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.9,0.6,1,missed,2014-11-04,TOR,OKC,0,2
Shot Chart Detail,0021400052,308,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,10,21,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.4,0.3,1,missed,2014-11-04,TOR,OKC,0,3
Shot Chart Detail,0021400052,328,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,8,8,Made Shot,Running Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.5,-0.3,1,made,2014-11-04,TOR,OKC,1,2
Shot Chart Detail,0021400052,330,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,7,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,0.9,1,missed,2014-11-04,TOR,OKC,0,2
Shot Chart Detail,0021400052,422,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,1,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2.7,2.5,1,made,2014-11-04,TOR,OKC,1,2
Shot Chart Detail,0021400052,564,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,1,10,Missed Shot,Jump Bank Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.5,0.7,1,missed,2014-11-04,TOR,OKC,0,3
Shot Chart Detail,0021400059,38,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,7,58,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,-0.3,1,made,2014-11-05,BOS,TOR,1,2
Shot Chart Detail,0021400059,218,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,3,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.7,0,1,missed,2014-11-05,BOS,TOR,0,2
Shot Chart Detail,0021400077,116,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,0,27,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.5,1.7,1,made,2014-11-07,TOR,WAS,1,2
Shot Chart Detail,0021400077,426,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,2,9,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.9,2.6,1,missed,2014-11-07,TOR,WAS,0,2
Shot Chart Detail,0021400077,478,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,10,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3.2,1.1,1,missed,2014-11-07,TOR,WAS,0,2
Shot Chart Detail,0021400093,104,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,2,25,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3.2,1.9,1,made,2014-11-09,TOR,PHI,1,2
Shot Chart Detail,0021400093,480,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,6,31,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.9,1.7,1,made,2014-11-09,TOR,PHI,1,2
Shot Chart Detail,0021400119,357,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,1,42,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.7,1.5,1,missed,2014-11-13,TOR,CHI,0,2
Shot Chart Detail,0021400134,88,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,11,42,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1.2,4.2,1,missed,2014-11-15,TOR,UTA,0,2
Shot Chart Detail,0021400134,150,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,5,46,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2.1,2.6,1,missed,2014-11-15,TOR,UTA,0,2
Shot Chart Detail,0021400166,114,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,9,43,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-6.1,-0.3,1,missed,2014-11-19,TOR,MEM,0,2
Shot Chart Detail,0021400248,441,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,6,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-3.2,15.1,1,missed,2014-11-30,LAL,TOR,0,2
Shot Chart Detail,0021400304,129,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,11,17,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.2,3.4,1,missed,2014-12-08,TOR,DEN,0,2
Shot Chart Detail,0021400333,430,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,11,32,Made Shot,Running Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3.5,1.7,1,made,2014-12-12,TOR,IND,1,2
Shot Chart Detail,0021400353,170,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,8,13,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,0.9,1,missed,2014-12-14,NYK,TOR,0,2
Shot Chart Detail,0021400353,365,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,2,36,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-14,NYK,TOR,1,2
Shot Chart Detail,0021400353,400,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,11,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.1,1,made,2014-12-14,NYK,TOR,1,2
Shot Chart Detail,0021400359,97,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,0,40,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,3.1,1,made,2014-12-15,TOR,ORL,1,2
Shot Chart Detail,0021400359,161,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,6,56,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3.8,0.9,1,missed,2014-12-15,TOR,ORL,0,2
Shot Chart Detail,0021400359,163,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,6,52,Made Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.3,1.4,1,made,2014-12-15,TOR,ORL,1,2
Shot Chart Detail,0021400359,387,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,8,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.8,0,1,missed,2014-12-15,TOR,ORL,0,2
Shot Chart Detail,0021400359,416,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,4,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-17,0,1,missed,2014-12-15,TOR,ORL,0,2
Shot Chart Detail,0021400359,454,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,0,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.5,-0.6,1,missed,2014-12-15,TOR,ORL,0,3
Shot Chart Detail,0021400374,88,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,0,52,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.9,0.1,1,missed,2014-12-17,TOR,BKN,0,2
Shot Chart Detail,0021400374,117,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,9,49,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5.1,0.4,1,missed,2014-12-17,TOR,BKN,0,2
Shot Chart Detail,0021400374,357,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,0,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.8,0,1,missed,2014-12-17,TOR,BKN,0,2
Shot Chart Detail,0021400387,108,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,1,31,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.7,0.4,1,made,2014-12-19,DET,TOR,1,2
Shot Chart Detail,0021400387,118,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,0,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,0.6,1,made,2014-12-19,DET,TOR,1,2
Shot Chart Detail,0021400387,152,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,9,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.4,1.5,1,missed,2014-12-19,DET,TOR,0,2
Shot Chart Detail,0021400400,150,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,9,46,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.2,1.4,1,missed,2014-12-21,TOR,NYK,0,2
Shot Chart Detail,0021400400,220,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,3,34,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.4,0.7,1,missed,2014-12-21,TOR,NYK,0,2
Shot Chart Detail,0021400443,157,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,9,47,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.9,-0.2,1,made,2014-12-27,LAC,TOR,1,2
Shot Chart Detail,0021400457,146,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,0,24,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1.7,5.6,1,missed,2014-12-28,DEN,TOR,0,2
Shot Chart Detail,0021400457,151,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,0,0,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,1.2,1,made,2014-12-28,DEN,TOR,1,2
Shot Chart Detail,0021400457,150,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,0,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4.7,0.7,1,missed,2014-12-28,DEN,TOR,0,2
Shot Chart Detail,0021400457,159,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,11,35,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-28,DEN,TOR,1,2
Shot Chart Detail,0021400457,162,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,10,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,11.4,12.6,1,made,2014-12-28,DEN,TOR,1,2
Shot Chart Detail,0021400457,421,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,2,42,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.7,0.7,1,missed,2014-12-28,DEN,TOR,0,2
Shot Chart Detail,0021400457,423,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,2,39,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0.6,1,made,2014-12-28,DEN,TOR,1,2
Shot Chart Detail,0021400457,441,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,1,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.9,0.7,1,made,2014-12-28,DEN,TOR,1,2
Shot Chart Detail,0021400473,362,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,10,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6.5,3.3,1,missed,2014-12-30,POR,TOR,0,2
Shot Chart Detail,0021400493,478,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,1,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2.9,1.7,1,made,2015-01-02,GSW,TOR,1,2
Shot Chart Detail,0021400493,485,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,0,19,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,0.1,1,missed,2015-01-02,GSW,TOR,0,2
Shot Chart Detail,0021400507,137,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,9,1,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.5,0,1,made,2015-01-04,PHX,TOR,1,2
Shot Chart Detail,0021400507,155,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,7,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.9,0.9,1,missed,2015-01-04,PHX,TOR,0,2
Shot Chart Detail,0021400535,77,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,4,1,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-6.2,3,1,made,2015-01-08,TOR,CHA,1,2
Shot Chart Detail,0021400535,101,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,1,37,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-0.6,5.2,1,made,2015-01-08,TOR,CHA,1,2
Shot Chart Detail,0021400535,139,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,10,10,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.8,-0.6,1,made,2015-01-08,TOR,CHA,1,3
Shot Chart Detail,0021400535,360,201946,Tyler Hansbrough,1610612761,Toronto Raptors,3,1,51,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,3,1,made,2015-01-08,TOR,CHA,1,2
Shot Chart Detail,0021400553,111,201946,Tyler Hansbrough,1610612761,Toronto Raptors,1,0,51,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2.9,3.4,1,missed,2015-01-10,TOR,BOS,0,2
Shot Chart Detail,0021400553,218,201946,Tyler Hansbrough,1610612761,Toronto Raptors,2,2,36,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.4,-1,1,missed,2015-01-10,TOR,BOS,0,2
Shot Chart Detail,0021400553,428,201946,Tyler Hansbrough,1610612761,Toronto Raptors,4,8,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,2.2,1,missed,2015-01-10,TOR,BOS,0,2
