grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400014,4,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-17.6,18.4,1,missed,2014-10-29,SAC,GSW,0,3
Shot Chart Detail,0021400014,25,202691,Klay Thompson,1610612744,Golden State Warriors,1,10,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,16.9,13.2,1,made,2014-10-29,SAC,GSW,1,2
Shot Chart Detail,0021400014,53,202691,Klay Thompson,1610612744,Golden State Warriors,1,7,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,20.5,13.2,1,made,2014-10-29,SAC,GSW,1,3
Shot Chart Detail,0021400014,61,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,15.2,2.8,1,missed,2014-10-29,SAC,GSW,0,2
Shot Chart Detail,0021400014,98,202691,Klay Thompson,1610612744,Golden State Warriors,1,3,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,-7.3,5.2,1,missed,2014-10-29,SAC,GSW,0,2
Shot Chart Detail,0021400014,223,202691,Klay Thompson,1610612744,Golden State Warriors,2,5,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,15.5,19,1,missed,2014-10-29,SAC,GSW,0,3
Shot Chart Detail,0021400014,254,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,11.1,3.1,1,missed,2014-10-29,SAC,GSW,0,2
Shot Chart Detail,0021400014,275,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-13.3,21.6,1,missed,2014-10-29,SAC,GSW,0,3
Shot Chart Detail,0021400014,341,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,5,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.4,1.4,1,missed,2014-10-29,SAC,GSW,0,3
Shot Chart Detail,0021400014,551,202691,Klay Thompson,1610612744,Golden State Warriors,4,7,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2.4,2.5,1,missed,2014-10-29,SAC,GSW,0,2
