grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400011,64,202713,Kyle Singler,1610612765,Detroit Pistons,1,5,36,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-1.3,10.7,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,198,202713,Kyle Singler,1610612765,Detroit Pistons,2,5,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-16.8,19.2,1,made,2014-10-29,DEN,DET,1,3
Shot Chart Detail,0021400011,251,202713,Kyle Singler,1610612765,Detroit Pistons,2,1,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-19.2,16,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400011,286,202713,Kyle Singler,1610612765,Detroit Pistons,3,10,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.1,4.1,1,made,2014-10-29,DEN,DET,1,2
Shot Chart Detail,0021400011,289,202713,Kyle Singler,1610612765,Detroit Pistons,3,9,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.1,3.3,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400011,352,202713,Kyle Singler,1610612765,Detroit Pistons,3,4,20,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.1,-1,1,made,2014-10-29,DEN,DET,1,3
Shot Chart Detail,0021400011,520,202713,Kyle Singler,1610612765,Detroit Pistons,4,1,55,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,4.9,5.2,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400017,62,202713,Kyle Singler,1610612765,Detroit Pistons,1,5,50,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-2.3,21.4,1,missed,2014-10-30,MIN,DET,0,2
Shot Chart Detail,0021400017,68,202713,Kyle Singler,1610612765,Detroit Pistons,1,5,25,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.5,1.5,1,made,2014-10-30,MIN,DET,1,3
Shot Chart Detail,0021400017,113,202713,Kyle Singler,1610612765,Detroit Pistons,1,0,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.3,2.5,1,missed,2014-10-30,MIN,DET,0,3
Shot Chart Detail,0021400017,123,202713,Kyle Singler,1610612765,Detroit Pistons,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.3,2,1,missed,2014-10-30,MIN,DET,0,3
Shot Chart Detail,0021400017,206,202713,Kyle Singler,1610612765,Detroit Pistons,2,4,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.4,-1.1,1,made,2014-10-30,MIN,DET,1,2
Shot Chart Detail,0021400017,253,202713,Kyle Singler,1610612765,Detroit Pistons,3,11,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.8,0.7,1,missed,2014-10-30,MIN,DET,0,3
Shot Chart Detail,0021400033,11,202713,Kyle Singler,1610612765,Detroit Pistons,1,10,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.7,0.3,1,missed,2014-11-01,DET,BKN,0,2
Shot Chart Detail,0021400033,49,202713,Kyle Singler,1610612765,Detroit Pistons,1,6,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-16.6,2.3,1,missed,2014-11-01,DET,BKN,0,2
Shot Chart Detail,0021400033,67,202713,Kyle Singler,1610612765,Detroit Pistons,1,5,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-23.3,6,1,missed,2014-11-01,DET,BKN,0,3
Shot Chart Detail,0021400033,196,202713,Kyle Singler,1610612765,Detroit Pistons,2,5,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,4.8,20.5,1,missed,2014-11-01,DET,BKN,0,2
Shot Chart Detail,0021400033,217,202713,Kyle Singler,1610612765,Detroit Pistons,2,3,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-1.8,26.8,1,made,2014-11-01,DET,BKN,1,3
Shot Chart Detail,0021400033,253,202713,Kyle Singler,1610612765,Detroit Pistons,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,41,-17.6,37.7,1,missed,2014-11-01,DET,BKN,0,3
Shot Chart Detail,0021400033,361,202713,Kyle Singler,1610612765,Detroit Pistons,3,1,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.6,0.1,1,made,2014-11-01,DET,BKN,1,2
Shot Chart Detail,0021400061,160,202713,Kyle Singler,1610612765,Detroit Pistons,2,7,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.6,4.1,1,missed,2014-11-05,DET,NYK,0,3
Shot Chart Detail,0021400076,154,202713,Kyle Singler,1610612765,Detroit Pistons,2,9,35,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2.8,6.9,1,missed,2014-11-07,DET,MIL,0,2
Shot Chart Detail,0021400076,186,202713,Kyle Singler,1610612765,Detroit Pistons,2,5,42,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,-0.2,1,made,2014-11-07,DET,MIL,1,2
Shot Chart Detail,0021400091,402,202713,Kyle Singler,1610612765,Detroit Pistons,3,1,1,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.4,2.3,1,missed,2014-11-09,DET,UTA,0,3
Shot Chart Detail,0021400091,440,202713,Kyle Singler,1610612765,Detroit Pistons,4,9,7,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3.2,1.5,1,missed,2014-11-09,DET,UTA,0,2
Shot Chart Detail,0021400101,133,202713,Kyle Singler,1610612765,Detroit Pistons,2,10,34,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-3.2,11.6,1,made,2014-11-10,CHI,DET,1,2
Shot Chart Detail,0021400101,234,202713,Kyle Singler,1610612765,Detroit Pistons,2,1,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-9.5,24.2,1,missed,2014-11-10,CHI,DET,0,3
Shot Chart Detail,0021400101,238,202713,Kyle Singler,1610612765,Detroit Pistons,2,1,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,-20.1,-1,1,made,2014-11-10,CHI,DET,1,2
Shot Chart Detail,0021400101,406,202713,Kyle Singler,1610612765,Detroit Pistons,4,10,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,11.2,23.5,1,made,2014-11-10,CHI,DET,1,3
Shot Chart Detail,0021400101,447,202713,Kyle Singler,1610612765,Detroit Pistons,4,6,35,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2.7,2,1,missed,2014-11-10,CHI,DET,0,2
Shot Chart Detail,0021400101,479,202713,Kyle Singler,1610612765,Detroit Pistons,4,3,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.1,1.1,1,made,2014-11-10,CHI,DET,1,2
