grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400014,20,201954,Darren Collison,1610612758,Sacramento Kings,1,10,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.6,0.6,1,made,2014-10-29,SAC,GSW,1,2
Shot Chart Detail,0021400014,71,201954,Darren Collison,1610612758,Sacramento Kings,1,5,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1.6,1.2,1,made,2014-10-29,SAC,GSW,1,2
Shot Chart Detail,0021400014,240,201954,Darren Collison,1610612758,Sacramento Kings,2,4,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,-11.1,13.4,1,missed,2014-10-29,SAC,GSW,0,2
Shot Chart Detail,0021400014,256,201954,Darren Collison,1610612758,Sacramento Kings,2,3,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,2,1,missed,2014-10-29,SAC,GSW,0,2
Shot Chart Detail,0021400014,344,201954,Darren Collison,1610612758,Sacramento Kings,3,10,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,-15.4,2.6,1,missed,2014-10-29,SAC,GSW,0,2
Shot Chart Detail,0021400014,426,201954,Darren Collison,1610612758,Sacramento Kings,3,5,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,22.9,2.2,1,missed,2014-10-29,SAC,GSW,0,3
Shot Chart Detail,0021400014,490,201954,Darren Collison,1610612758,Sacramento Kings,3,0,48,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1.5,3.6,1,missed,2014-10-29,SAC,GSW,0,2
Shot Chart Detail,0021400014,494,201954,Darren Collison,1610612758,Sacramento Kings,3,0,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.6,1.7,1,made,2014-10-29,SAC,GSW,1,3
Shot Chart Detail,0021400014,501,201954,Darren Collison,1610612758,Sacramento Kings,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,34,6.2,33.7,1,missed,2014-10-29,SAC,GSW,0,3
Shot Chart Detail,0021400014,517,201954,Darren Collison,1610612758,Sacramento Kings,4,10,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,8.6,1,missed,2014-10-29,SAC,GSW,0,2
