grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400012,91,202700,Donatas Motiejunas,1610612745,Houston Rockets,1,0,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0.7,25.4,1,missed,2014-10-29,UTA,HOU,0,3
Shot Chart Detail,0021400012,335,202700,Donatas Motiejunas,1610612745,Houston Rockets,4,10,35,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.3,0.3,1,made,2014-10-29,UTA,HOU,1,2
Shot Chart Detail,0021400034,356,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,6,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.4,0,1,missed,2014-11-01,HOU,BOS,0,3
Shot Chart Detail,0021400034,410,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,2,18,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,1.7,1,made,2014-11-01,HOU,BOS,1,2
Shot Chart Detail,0021400034,588,202700,Donatas Motiejunas,1610612745,Houston Rockets,4,2,31,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.4,0.6,1,missed,2014-11-01,HOU,BOS,0,2
Shot Chart Detail,0021400034,606,202700,Donatas Motiejunas,1610612745,Houston Rockets,4,0,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-4.2,24.6,1,missed,2014-11-01,HOU,BOS,0,3
Shot Chart Detail,0021400043,107,202700,Donatas Motiejunas,1610612745,Houston Rockets,1,0,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,2.1,7.7,1,missed,2014-11-03,PHI,HOU,0,2
Shot Chart Detail,0021400050,162,202700,Donatas Motiejunas,1610612745,Houston Rockets,2,7,48,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-24.4,0.7,1,missed,2014-11-04,MIA,HOU,0,3
Shot Chart Detail,0021400050,295,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,11,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0.7,1,missed,2014-11-04,MIA,HOU,0,2
Shot Chart Detail,0021400050,324,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,7,15,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6.5,0.3,1,made,2014-11-04,MIA,HOU,1,2
Shot Chart Detail,0021400050,333,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,6,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,1.1,1,missed,2014-11-04,MIA,HOU,0,2
Shot Chart Detail,0021400050,336,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,6,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.4,0.1,1,missed,2014-11-04,MIA,HOU,0,3
Shot Chart Detail,0021400069,298,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,10,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.3,1.1,1,missed,2014-11-06,HOU,SAS,0,2
Shot Chart Detail,0021400087,81,202700,Donatas Motiejunas,1610612745,Houston Rockets,1,3,28,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.7,-0.8,1,made,2014-11-08,HOU,GSW,1,2
Shot Chart Detail,0021400087,88,202700,Donatas Motiejunas,1610612745,Houston Rockets,1,2,38,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4.9,4.2,1,missed,2014-11-08,HOU,GSW,0,2
Shot Chart Detail,0021400087,150,202700,Donatas Motiejunas,1610612745,Houston Rockets,2,10,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2.7,5.8,1,missed,2014-11-08,HOU,GSW,0,2
Shot Chart Detail,0021400087,170,202700,Donatas Motiejunas,1610612745,Houston Rockets,2,9,17,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.2,1.7,1,made,2014-11-08,HOU,GSW,1,3
Shot Chart Detail,0021400087,302,202700,Donatas Motiejunas,1610612745,Houston Rockets,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-1,24.7,1,made,2014-11-08,HOU,GSW,1,3
Shot Chart Detail,0021400087,362,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,7,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4.7,0,1,missed,2014-11-08,HOU,GSW,0,2
Shot Chart Detail,0021400087,405,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,2,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-6.1,23.8,1,missed,2014-11-08,HOU,GSW,0,3
Shot Chart Detail,0021400087,414,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,2,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.9,1,missed,2014-11-08,HOU,GSW,0,2
Shot Chart Detail,0021400087,450,202700,Donatas Motiejunas,1610612745,Houston Rockets,4,11,40,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3.2,2,1,made,2014-11-08,HOU,GSW,1,2
Shot Chart Detail,0021400087,480,202700,Donatas Motiejunas,1610612745,Houston Rockets,4,9,0,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.7,0.4,1,made,2014-11-08,HOU,GSW,1,2
Shot Chart Detail,0021400117,21,202700,Donatas Motiejunas,1610612745,Houston Rockets,1,9,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.7,1.1,1,made,2014-11-12,MIN,HOU,1,2
Shot Chart Detail,0021400117,24,202700,Donatas Motiejunas,1610612745,Houston Rockets,1,9,12,Missed Shot,Jump Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,8.7,0.9,1,missed,2014-11-12,MIN,HOU,0,2
Shot Chart Detail,0021400117,160,202700,Donatas Motiejunas,1610612745,Houston Rockets,2,8,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,2,1,missed,2014-11-12,MIN,HOU,0,2
Shot Chart Detail,0021400117,268,202700,Donatas Motiejunas,1610612745,Houston Rockets,3,11,31,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2.3,5.6,1,made,2014-11-12,MIN,HOU,1,2
