grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400152,174,203496,Robert Covington,1610612755,Philadelphia 76ers,2,6,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-3.7,25.7,1,missed,2014-11-17,SAS,PHI,0,3
Shot Chart Detail,0021400152,179,203496,Robert Covington,1610612755,Philadelphia 76ers,2,5,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.8,-0.3,1,made,2014-11-17,SAS,PHI,1,2
Shot Chart Detail,0021400152,188,203496,Robert Covington,1610612755,Philadelphia 76ers,2,4,55,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-0.4,4.1,1,missed,2014-11-17,SAS,PHI,0,2
Shot Chart Detail,0021400152,307,203496,Robert Covington,1610612755,Philadelphia 76ers,3,5,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-18.5,3.4,1,missed,2014-11-17,SAS,PHI,0,2
Shot Chart Detail,0021400152,457,203496,Robert Covington,1610612755,Philadelphia 76ers,4,5,53,Missed Shot,Running Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-9.5,1.2,1,missed,2014-11-17,SAS,PHI,0,2
Shot Chart Detail,0021400162,93,203496,Robert Covington,1610612755,Philadelphia 76ers,1,2,48,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-23.7,4.5,1,missed,2014-11-19,PHI,BOS,0,3
Shot Chart Detail,0021400162,155,203496,Robert Covington,1610612755,Philadelphia 76ers,2,9,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-7.3,25.4,1,made,2014-11-19,PHI,BOS,1,3
Shot Chart Detail,0021400162,161,203496,Robert Covington,1610612755,Philadelphia 76ers,2,9,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,-1.4,1,missed,2014-11-19,PHI,BOS,0,2
Shot Chart Detail,0021400162,377,203496,Robert Covington,1610612755,Philadelphia 76ers,3,1,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-20.6,16.2,1,missed,2014-11-19,PHI,BOS,0,3
Shot Chart Detail,0021400173,228,203496,Robert Covington,1610612755,Philadelphia 76ers,2,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,13.4,20.9,1,missed,2014-11-21,PHI,PHX,0,3
Shot Chart Detail,0021400173,263,203496,Robert Covington,1610612755,Philadelphia 76ers,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,13.1,13.5,1,missed,2014-11-21,PHI,PHX,0,2
Shot Chart Detail,0021400173,429,203496,Robert Covington,1610612755,Philadelphia 76ers,4,9,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,1.7,1,missed,2014-11-21,PHI,PHX,0,2
