grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400011,27,201951,Ty Lawson,1610612743,Denver Nuggets,1,8,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-4.5,23.8,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400011,78,201951,Ty Lawson,1610612743,Denver Nuggets,1,4,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.5,0,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,265,201951,Ty Lawson,1610612743,Denver Nuggets,2,0,6,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,6.7,15.9,1,made,2014-10-29,DEN,DET,1,2
Shot Chart Detail,0021400011,292,201951,Ty Lawson,1610612743,Denver Nuggets,3,9,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.7,2,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,382,201951,Ty Lawson,1610612743,Denver Nuggets,3,1,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,18.7,17.6,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400011,475,201951,Ty Lawson,1610612743,Denver Nuggets,4,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1.2,25.7,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400011,494,201951,Ty Lawson,1610612743,Denver Nuggets,4,4,15,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-5.3,3.6,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400036,32,201951,Ty Lawson,1610612743,Denver Nuggets,1,8,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,-10,10.5,1,missed,2014-11-01,OKC,DEN,0,2
Shot Chart Detail,0021400036,102,201951,Ty Lawson,1610612743,Denver Nuggets,1,2,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,5.4,15.9,1,missed,2014-11-01,OKC,DEN,0,2
Shot Chart Detail,0021400036,222,201951,Ty Lawson,1610612743,Denver Nuggets,2,5,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,-0.2,1,made,2014-11-01,OKC,DEN,1,2
Shot Chart Detail,0021400036,267,201951,Ty Lawson,1610612743,Denver Nuggets,2,0,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,-13.8,6.6,1,made,2014-11-01,OKC,DEN,1,2
Shot Chart Detail,0021400036,308,201951,Ty Lawson,1610612743,Denver Nuggets,3,8,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-17.4,1.4,1,made,2014-11-01,OKC,DEN,1,2
Shot Chart Detail,0021400036,337,201951,Ty Lawson,1610612743,Denver Nuggets,3,4,51,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,8.7,7.5,1,made,2014-11-01,OKC,DEN,1,2
Shot Chart Detail,0021400036,453,201951,Ty Lawson,1610612743,Denver Nuggets,4,7,23,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-18.2,17,1,made,2014-11-01,OKC,DEN,1,3
