grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400014,119,2571,Leandro Barbosa,1610612744,Golden State Warriors,1,1,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1.9,1.1,1,made,2014-10-29,SAC,GSW,1,2
Shot Chart Detail,0021400014,142,2571,Leandro Barbosa,1610612744,Golden State Warriors,2,11,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,-17.1,11,1,missed,2014-10-29,SAC,GSW,0,2
Shot Chart Detail,0021400014,163,2571,Leandro Barbosa,1610612744,Golden State Warriors,2,9,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32,0,32.1,1,missed,2014-10-29,SAC,GSW,0,3
Shot Chart Detail,0021400014,449,2571,Leandro Barbosa,1610612744,Golden State Warriors,3,3,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,0,1,made,2014-10-29,SAC,GSW,1,2
Shot Chart Detail,0021400038,52,2571,Leandro Barbosa,1610612744,Golden State Warriors,1,5,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,2.1,17.6,1,missed,2014-11-01,GSW,LAL,0,2
Shot Chart Detail,0021400038,84,2571,Leandro Barbosa,1610612744,Golden State Warriors,1,2,47,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.5,1.2,1,made,2014-11-01,GSW,LAL,1,2
Shot Chart Detail,0021400038,106,2571,Leandro Barbosa,1610612744,Golden State Warriors,1,0,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,16.4,3,1,missed,2014-11-01,GSW,LAL,0,2
Shot Chart Detail,0021400038,262,2571,Leandro Barbosa,1610612744,Golden State Warriors,2,0,39,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,9.3,13.5,1,missed,2014-11-01,GSW,LAL,0,2
Shot Chart Detail,0021400038,396,2571,Leandro Barbosa,1610612744,Golden State Warriors,3,0,33,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,2,1,made,2014-11-01,GSW,LAL,1,2
Shot Chart Detail,0021400038,399,2571,Leandro Barbosa,1610612744,Golden State Warriors,3,0,1,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1.5,4.4,1,missed,2014-11-01,GSW,LAL,0,2
Shot Chart Detail,0021400038,413,2571,Leandro Barbosa,1610612744,Golden State Warriors,4,10,59,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,-5.8,7.5,1,made,2014-11-01,GSW,LAL,1,2
Shot Chart Detail,0021400038,549,2571,Leandro Barbosa,1610612744,Golden State Warriors,4,1,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.1,1.2,1,made,2014-11-01,GSW,LAL,1,2
