grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400078,19,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,1,9,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4.5,14.6,1,made,2014-11-07,OKC,MEM,1,2
Shot Chart Detail,0021400078,21,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,1,8,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,16.8,18.6,1,missed,2014-11-07,OKC,MEM,0,3
Shot Chart Detail,0021400078,39,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,1,6,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,11.1,10.1,1,made,2014-11-07,OKC,MEM,1,2
Shot Chart Detail,0021400078,79,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,1,2,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.4,0,1,made,2014-11-07,OKC,MEM,1,2
Shot Chart Detail,0021400078,88,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,1,1,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-16.3,18.6,1,missed,2014-11-07,OKC,MEM,0,3
Shot Chart Detail,0021400078,153,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,2,5,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.3,2.3,1,missed,2014-11-07,OKC,MEM,0,3
Shot Chart Detail,0021400078,157,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,2,5,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.9,0.3,1,made,2014-11-07,OKC,MEM,1,2
Shot Chart Detail,0021400078,179,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,2,3,59,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4.3,0.1,1,made,2014-11-07,OKC,MEM,1,2
Shot Chart Detail,0021400078,202,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,2,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-6.9,24.6,1,missed,2014-11-07,OKC,MEM,0,3
Shot Chart Detail,0021400078,213,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,3,11,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,8.2,0.1,1,missed,2014-11-07,OKC,MEM,0,2
Shot Chart Detail,0021400078,225,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,3,9,53,Missed Shot,Driving Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,10.1,5,1,missed,2014-11-07,OKC,MEM,0,2
Shot Chart Detail,0021400078,241,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,3,8,2,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-07,OKC,MEM,1,2
Shot Chart Detail,0021400078,274,203087,Jeremy Lamb,1610612760,Oklahoma City Thunder,3,3,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.3,0.3,1,made,2014-11-07,OKC,MEM,1,2
