grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400008,116,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,1,0,58,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2.1,6.4,1,missed,2014-10-29,TOR,ATL,0,2
Shot Chart Detail,0021400008,179,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,2,8,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,17.2,17.8,1,missed,2014-10-29,TOR,ATL,0,3
Shot Chart Detail,0021400008,419,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,4,11,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.3,0,1,missed,2014-10-29,TOR,ATL,0,2
Shot Chart Detail,0021400032,81,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,1,2,49,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2.1,5.6,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400032,90,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,1,2,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23,1.2,1,missed,2014-11-01,ATL,IND,0,3
Shot Chart Detail,0021400032,105,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,1,0,40,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.6,0.7,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400032,130,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,2,9,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.2,2.5,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400032,397,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,4,11,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.7,0.1,1,made,2014-11-01,ATL,IND,1,2
Shot Chart Detail,0021400064,433,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,4,6,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-17.4,17.2,1,missed,2014-11-05,SAS,ATL,0,3
Shot Chart Detail,0021400071,101,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,1,1,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-16.2,9.7,1,missed,2014-11-07,CHA,ATL,0,2
Shot Chart Detail,0021400071,137,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,2,11,24,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.2,1.4,1,missed,2014-11-07,CHA,ATL,0,3
Shot Chart Detail,0021400071,140,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,2,10,54,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3.2,0.9,1,missed,2014-11-07,CHA,ATL,0,2
Shot Chart Detail,0021400071,360,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,3,2,26,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,378,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,3,0,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.3,1.4,1,missed,2014-11-07,CHA,ATL,0,2
Shot Chart Detail,0021400084,101,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,1,3,44,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,1.1,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,154,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,2,11,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,14.7,20.8,1,missed,2014-11-08,ATL,NYK,0,3
Shot Chart Detail,0021400084,173,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,2,9,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,-5.4,16,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,370,200757,Thabo Sefolosha,1610612737,Atlanta Hawks,3,5,27,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.4,1,made,2014-11-08,ATL,NYK,1,2
