grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400002,110,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,11,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-23.9,6.1,1,missed,2014-10-28,SAS,DAL,0,3
Shot Chart Detail,0021400002,121,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,10,25,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.3,0.7,1,missed,2014-10-28,SAS,DAL,0,3
Shot Chart Detail,0021400019,115,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,1,0,1,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.9,0,1,made,2014-10-30,DAL,UTA,1,2
Shot Chart Detail,0021400019,326,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,3,5,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-1.5,17.3,1,made,2014-10-30,DAL,UTA,1,2
Shot Chart Detail,0021400019,371,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,3,1,58,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-0.2,4.2,1,made,2014-10-30,DAL,UTA,1,2
Shot Chart Detail,0021400019,382,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,3,1,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,-8.8,8.9,1,made,2014-10-30,DAL,UTA,1,2
Shot Chart Detail,0021400019,480,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,4,2,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-15.4,5.8,1,missed,2014-10-30,DAL,UTA,0,2
Shot Chart Detail,0021400019,508,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,4,0,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,20.4,12.3,1,made,2014-10-30,DAL,UTA,1,3
Shot Chart Detail,0021400019,510,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,4,0,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,0,1,made,2014-10-30,DAL,UTA,1,2
Shot Chart Detail,0021400027,119,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,1,2,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.1,0.4,1,made,2014-11-01,NOP,DAL,1,2
Shot Chart Detail,0021400027,151,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,11,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-13.6,21.3,1,missed,2014-11-01,NOP,DAL,0,3
Shot Chart Detail,0021400027,458,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,4,7,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.6,3.6,1,missed,2014-11-01,NOP,DAL,0,2
Shot Chart Detail,0021400046,118,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,1,0,57,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.5,0.4,1,made,2014-11-03,DAL,BOS,1,2
Shot Chart Detail,0021400046,133,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,11,0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.4,1.4,1,made,2014-11-03,DAL,BOS,1,3
Shot Chart Detail,0021400046,153,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,8,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.9,1.5,1,missed,2014-11-03,DAL,BOS,0,3
Shot Chart Detail,0021400070,127,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,8,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-17.9,16.2,1,made,2014-11-06,POR,DAL,1,3
Shot Chart Detail,0021400070,135,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,8,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,2.2,1,made,2014-11-06,POR,DAL,1,2
Shot Chart Detail,0021400070,152,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,6,59,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,-1.1,1,missed,2014-11-06,POR,DAL,0,2
Shot Chart Detail,0021400070,157,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,6,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,11.9,13.2,1,missed,2014-11-06,POR,DAL,0,2
Shot Chart Detail,0021400070,178,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,4,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.2,0,1,missed,2014-11-06,POR,DAL,0,2
Shot Chart Detail,0021400070,179,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,4,42,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.1,0,1,made,2014-11-06,POR,DAL,1,2
Shot Chart Detail,0021400080,384,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,4,11,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,-10,19.2,1,missed,2014-11-07,UTA,DAL,0,2
Shot Chart Detail,0021400080,411,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,4,7,50,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-07,UTA,DAL,1,2
Shot Chart Detail,0021400094,115,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,15.8,19.2,1,missed,2014-11-09,DAL,MIA,0,3
Shot Chart Detail,0021400094,126,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,10,38,Made Shot,Running Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-09,DAL,MIA,1,2
Shot Chart Detail,0021400094,362,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,3,1,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-17.7,17.3,1,missed,2014-11-09,DAL,MIA,0,3
Shot Chart Detail,0021400106,428,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,3,0,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.3,0.7,1,missed,2014-11-11,DAL,SAC,0,3
Shot Chart Detail,0021400120,99,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,1,2,30,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.1,0.7,1,missed,2014-11-13,DAL,PHI,0,3
Shot Chart Detail,0021400120,127,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,1,1,4,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.5,0.7,1,made,2014-11-13,DAL,PHI,1,3
Shot Chart Detail,0021400120,174,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,9,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.7,2.5,1,missed,2014-11-13,DAL,PHI,0,2
Shot Chart Detail,0021400120,183,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,9,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23,1.4,1,missed,2014-11-13,DAL,PHI,0,3
Shot Chart Detail,0021400120,199,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,7,39,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.2,3.7,1,missed,2014-11-13,DAL,PHI,0,2
Shot Chart Detail,0021400120,473,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,4,10,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-9.7,23.1,1,missed,2014-11-13,DAL,PHI,0,3
Shot Chart Detail,0021400137,95,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,1,0,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.6,1.9,1,missed,2014-11-15,DAL,MIN,0,3
Shot Chart Detail,0021400137,105,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,1,0,5,Made Shot,Putback Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-15,DAL,MIN,1,2
Shot Chart Detail,0021400137,144,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,9,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.7,0.7,1,made,2014-11-15,DAL,MIN,1,2
Shot Chart Detail,0021400137,176,202329,Al-Farouq Aminu,1610612742,Dallas Mavericks,2,6,57,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-15,DAL,MIN,1,2
