grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400013,17,202339,Eric Bledsoe,1610612756,Phoenix Suns,1,9,48,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,9,14,1,made,2014-10-29,PHX,LAL,1,2
Shot Chart Detail,0021400013,36,202339,Eric Bledsoe,1610612756,Phoenix Suns,1,7,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,22,13.1,1,missed,2014-10-29,PHX,LAL,0,3
Shot Chart Detail,0021400013,63,202339,Eric Bledsoe,1610612756,Phoenix Suns,1,5,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-10.8,22.5,1,made,2014-10-29,PHX,LAL,1,3
Shot Chart Detail,0021400013,206,202339,Eric Bledsoe,1610612756,Phoenix Suns,2,5,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-16.6,18.6,1,made,2014-10-29,PHX,LAL,1,3
Shot Chart Detail,0021400013,213,202339,Eric Bledsoe,1610612756,Phoenix Suns,2,4,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.7,-0.3,1,made,2014-10-29,PHX,LAL,1,2
Shot Chart Detail,0021400013,337,202339,Eric Bledsoe,1610612756,Phoenix Suns,3,4,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,13,24.7,1,made,2014-10-29,PHX,LAL,1,3
Shot Chart Detail,0021400013,342,202339,Eric Bledsoe,1610612756,Phoenix Suns,3,3,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,2.8,1,missed,2014-10-29,PHX,LAL,0,2
Shot Chart Detail,0021400024,19,202339,Eric Bledsoe,1610612756,Phoenix Suns,1,10,7,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1.3,4.5,1,missed,2014-10-31,PHX,SAS,0,2
Shot Chart Detail,0021400024,39,202339,Eric Bledsoe,1610612756,Phoenix Suns,1,7,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-8.9,18.9,1,missed,2014-10-31,PHX,SAS,0,2
Shot Chart Detail,0021400024,52,202339,Eric Bledsoe,1610612756,Phoenix Suns,1,6,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-14.1,11.9,1,missed,2014-10-31,PHX,SAS,0,2
Shot Chart Detail,0021400024,75,202339,Eric Bledsoe,1610612756,Phoenix Suns,1,4,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.6,0,1,missed,2014-10-31,PHX,SAS,0,2
Shot Chart Detail,0021400024,79,202339,Eric Bledsoe,1610612756,Phoenix Suns,1,4,5,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-23.6,5.6,1,missed,2014-10-31,PHX,SAS,0,3
Shot Chart Detail,0021400024,180,202339,Eric Bledsoe,1610612756,Phoenix Suns,2,8,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-18.2,17.5,1,made,2014-10-31,PHX,SAS,1,3
Shot Chart Detail,0021400024,225,202339,Eric Bledsoe,1610612756,Phoenix Suns,2,4,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.1,1.5,1,missed,2014-10-31,PHX,SAS,0,2
