grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400006,11,203482,Kelly Olynyk,1610612738,Boston Celtics,1,10,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,19.1,15.1,1,missed,2014-10-29,BOS,BKN,0,3
Shot Chart Detail,0021400006,32,203482,Kelly Olynyk,1610612738,Boston Celtics,1,8,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.7,0.4,1,missed,2014-10-29,BOS,BKN,0,2
Shot Chart Detail,0021400006,49,203482,Kelly Olynyk,1610612738,Boston Celtics,1,6,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.5,0,1,made,2014-10-29,BOS,BKN,1,2
Shot Chart Detail,0021400006,63,203482,Kelly Olynyk,1610612738,Boston Celtics,1,5,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-17.7,1.7,1,made,2014-10-29,BOS,BKN,1,2
Shot Chart Detail,0021400006,78,203482,Kelly Olynyk,1610612738,Boston Celtics,1,4,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,22.4,11.5,1,made,2014-10-29,BOS,BKN,1,3
Shot Chart Detail,0021400006,83,203482,Kelly Olynyk,1610612738,Boston Celtics,1,4,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,0,1,missed,2014-10-29,BOS,BKN,0,2
Shot Chart Detail,0021400006,88,203482,Kelly Olynyk,1610612738,Boston Celtics,1,4,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.9,0.9,1,missed,2014-10-29,BOS,BKN,0,2
Shot Chart Detail,0021400006,284,203482,Kelly Olynyk,1610612738,Boston Celtics,3,11,45,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3.4,1.1,1,missed,2014-10-29,BOS,BKN,0,2
Shot Chart Detail,0021400006,292,203482,Kelly Olynyk,1610612738,Boston Celtics,3,10,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.8,0,1,made,2014-10-29,BOS,BKN,1,2
Shot Chart Detail,0021400006,298,203482,Kelly Olynyk,1610612738,Boston Celtics,3,9,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,0.6,1,made,2014-10-29,BOS,BKN,1,2
