grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400011,113,201589,Darrell Arthur,1610612743,Denver Nuggets,1,2,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,8.9,17.8,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,130,201589,Darrell Arthur,1610612743,Denver Nuggets,1,0,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-12.7,21.9,1,missed,2014-10-29,DEN,DET,0,3
Shot Chart Detail,0021400011,138,201589,Darrell Arthur,1610612743,Denver Nuggets,2,11,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,7.1,19.5,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,158,201589,Darrell Arthur,1610612743,Denver Nuggets,2,8,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,16.8,8.9,1,made,2014-10-29,DEN,DET,1,2
Shot Chart Detail,0021400011,340,201589,Darrell Arthur,1610612743,Denver Nuggets,3,5,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-1.5,18.9,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,398,201589,Darrell Arthur,1610612743,Denver Nuggets,3,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-17.9,6.1,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400011,412,201589,Darrell Arthur,1610612743,Denver Nuggets,4,11,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-14.6,13.7,1,missed,2014-10-29,DEN,DET,0,2
Shot Chart Detail,0021400036,115,201589,Darrell Arthur,1610612743,Denver Nuggets,1,1,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.1,1.9,1,missed,2014-11-01,OKC,DEN,0,3
Shot Chart Detail,0021400036,155,201589,Darrell Arthur,1610612743,Denver Nuggets,2,10,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-9.9,0,1,missed,2014-11-01,OKC,DEN,0,2
Shot Chart Detail,0021400036,166,201589,Darrell Arthur,1610612743,Denver Nuggets,2,10,23,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.5,1.5,1,missed,2014-11-01,OKC,DEN,0,2
Shot Chart Detail,0021400036,175,201589,Darrell Arthur,1610612743,Denver Nuggets,2,9,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,17.2,1.1,1,missed,2014-11-01,OKC,DEN,0,2
Shot Chart Detail,0021400036,410,201589,Darrell Arthur,1610612743,Denver Nuggets,4,11,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-1.5,19,1,made,2014-11-01,OKC,DEN,1,2
Shot Chart Detail,0021400036,423,201589,Darrell Arthur,1610612743,Denver Nuggets,4,9,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,3.5,24.1,1,missed,2014-11-01,OKC,DEN,0,3
Shot Chart Detail,0021400047,165,201589,Darrell Arthur,1610612743,Denver Nuggets,1,0,45,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2.4,6.6,1,made,2014-11-03,DEN,SAC,1,2
Shot Chart Detail,0021400047,201,201589,Darrell Arthur,1610612743,Denver Nuggets,2,9,37,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-17.4,2,1,missed,2014-11-03,DEN,SAC,0,2
Shot Chart Detail,0021400047,525,201589,Darrell Arthur,1610612743,Denver Nuggets,4,9,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,1.6,24.6,1,made,2014-11-03,DEN,SAC,1,3
Shot Chart Detail,0021400047,534,201589,Darrell Arthur,1610612743,Denver Nuggets,4,8,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1.5,25.2,1,missed,2014-11-03,DEN,SAC,0,3
Shot Chart Detail,0021400067,104,201589,Darrell Arthur,1610612743,Denver Nuggets,1,1,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,11.4,22.5,1,made,2014-11-05,SAC,DEN,1,3
Shot Chart Detail,0021400067,140,201589,Darrell Arthur,1610612743,Denver Nuggets,2,11,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,0.7,19,1,made,2014-11-05,SAC,DEN,1,2
