grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400003,52,202391,Jeremy Lin,1610612747,Los Angeles Lakers,1,7,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.1,2.3,1,missed,2014-10-28,LAL,HOU,0,2
Shot Chart Detail,0021400003,68,202391,Jeremy Lin,1610612747,Los Angeles Lakers,1,6,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,1.4,1,missed,2014-10-28,LAL,HOU,0,2
Shot Chart Detail,0021400003,373,202391,Jeremy Lin,1610612747,Los Angeles Lakers,3,8,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.3,-0.2,1,made,2014-10-28,LAL,HOU,1,2
Shot Chart Detail,0021400003,406,202391,Jeremy Lin,1610612747,Los Angeles Lakers,3,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-6.5,24.1,1,missed,2014-10-28,LAL,HOU,0,3
Shot Chart Detail,0021400003,471,202391,Jeremy Lin,1610612747,Los Angeles Lakers,3,1,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.5,1.4,1,missed,2014-10-28,LAL,HOU,0,2
Shot Chart Detail,0021400013,10,202391,Jeremy Lin,1610612747,Los Angeles Lakers,1,10,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,-13.3,14.5,1,missed,2014-10-29,PHX,LAL,0,2
Shot Chart Detail,0021400013,95,202391,Jeremy Lin,1610612747,Los Angeles Lakers,1,3,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.1,-0.2,1,made,2014-10-29,PHX,LAL,1,2
Shot Chart Detail,0021400013,255,202391,Jeremy Lin,1610612747,Los Angeles Lakers,2,0,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,1,made,2014-10-29,PHX,LAL,1,2
Shot Chart Detail,0021400013,258,202391,Jeremy Lin,1610612747,Los Angeles Lakers,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-11.8,23.6,1,missed,2014-10-29,PHX,LAL,0,3
Shot Chart Detail,0021400013,299,202391,Jeremy Lin,1610612747,Los Angeles Lakers,3,8,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,23.5,6.4,1,missed,2014-10-29,PHX,LAL,0,3
Shot Chart Detail,0021400026,8,202391,Jeremy Lin,1610612747,Los Angeles Lakers,1,11,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-15.2,20.6,1,made,2014-10-31,LAL,LAC,1,3
Shot Chart Detail,0021400026,25,202391,Jeremy Lin,1610612747,Los Angeles Lakers,1,9,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-19.3,15.1,1,missed,2014-10-31,LAL,LAC,0,3
