grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400007,361,202338,Kevin Seraphin,1610612764,Washington Wizards,4,11,12,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,4.1,6.3,1,missed,2014-10-29,MIA,WAS,0,2
Shot Chart Detail,0021400007,376,202338,Kevin Seraphin,1610612764,Washington Wizards,4,8,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-14,9.3,1,missed,2014-10-29,MIA,WAS,0,2
Shot Chart Detail,0021400016,394,202338,Kevin Seraphin,1610612764,Washington Wizards,4,10,55,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,5.9,3.9,1,missed,2014-10-30,ORL,WAS,0,2
Shot Chart Detail,0021400051,141,202338,Kevin Seraphin,1610612764,Washington Wizards,2,8,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,11.7,8.5,1,made,2014-11-04,NYK,WAS,1,2
Shot Chart Detail,0021400051,160,202338,Kevin Seraphin,1610612764,Washington Wizards,2,5,59,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2.9,3.3,1,made,2014-11-04,NYK,WAS,1,2
Shot Chart Detail,0021400051,369,202338,Kevin Seraphin,1610612764,Washington Wizards,3,1,51,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,-8.1,1.5,1,made,2014-11-04,NYK,WAS,1,2
Shot Chart Detail,0021400051,372,202338,Kevin Seraphin,1610612764,Washington Wizards,3,1,13,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-5.3,10.4,1,made,2014-11-04,NYK,WAS,1,2
Shot Chart Detail,0021400051,427,202338,Kevin Seraphin,1610612764,Washington Wizards,4,7,32,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,6.5,11.5,1,made,2014-11-04,NYK,WAS,1,2
Shot Chart Detail,0021400051,511,202338,Kevin Seraphin,1610612764,Washington Wizards,4,1,16,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0.4,4.8,1,made,2014-11-04,NYK,WAS,1,2
Shot Chart Detail,0021400051,528,202338,Kevin Seraphin,1610612764,Washington Wizards,4,0,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-3.9,13.2,1,missed,2014-11-04,NYK,WAS,0,2
Shot Chart Detail,0021400063,137,202338,Kevin Seraphin,1610612764,Washington Wizards,2,10,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,13.3,2.8,1,missed,2014-11-05,WAS,IND,0,2
Shot Chart Detail,0021400063,203,202338,Kevin Seraphin,1610612764,Washington Wizards,2,4,43,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,-12.2,2,1,made,2014-11-05,WAS,IND,1,2
Shot Chart Detail,0021400063,390,202338,Kevin Seraphin,1610612764,Washington Wizards,4,11,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-6.4,3.4,1,missed,2014-11-05,WAS,IND,0,2
Shot Chart Detail,0021400063,426,202338,Kevin Seraphin,1610612764,Washington Wizards,4,8,20,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.8,2.8,1,made,2014-11-05,WAS,IND,1,2
Shot Chart Detail,0021400063,435,202338,Kevin Seraphin,1610612764,Washington Wizards,4,7,52,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,3.1,1,made,2014-11-05,WAS,IND,1,2
Shot Chart Detail,0021400077,157,202338,Kevin Seraphin,1610612764,Washington Wizards,2,9,37,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,-10.6,0.7,1,made,2014-11-07,TOR,WAS,1,2
Shot Chart Detail,0021400077,159,202338,Kevin Seraphin,1610612764,Washington Wizards,2,9,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,2.6,21.4,1,missed,2014-11-07,TOR,WAS,0,2
Shot Chart Detail,0021400077,509,202338,Kevin Seraphin,1610612764,Washington Wizards,4,8,15,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6,4.5,1,made,2014-11-07,TOR,WAS,1,2
Shot Chart Detail,0021400077,612,202338,Kevin Seraphin,1610612764,Washington Wizards,4,0,28,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,2.7,6.7,1,missed,2014-11-07,TOR,WAS,0,2
Shot Chart Detail,0021400083,128,202338,Kevin Seraphin,1610612764,Washington Wizards,2,11,40,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,0.9,1,made,2014-11-08,IND,WAS,1,2
Shot Chart Detail,0021400083,135,202338,Kevin Seraphin,1610612764,Washington Wizards,2,10,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-13.8,9.6,1,missed,2014-11-08,IND,WAS,0,2
Shot Chart Detail,0021400083,189,202338,Kevin Seraphin,1610612764,Washington Wizards,2,5,24,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,3.7,10.1,1,made,2014-11-08,IND,WAS,1,2
Shot Chart Detail,0021400083,201,202338,Kevin Seraphin,1610612764,Washington Wizards,2,4,9,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.7,1.2,1,made,2014-11-08,IND,WAS,1,2
Shot Chart Detail,0021400083,369,202338,Kevin Seraphin,1610612764,Washington Wizards,3,0,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-1,14.6,1,missed,2014-11-08,IND,WAS,0,2
Shot Chart Detail,0021400083,373,202338,Kevin Seraphin,1610612764,Washington Wizards,3,0,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.4,1.2,1,made,2014-11-08,IND,WAS,1,2
Shot Chart Detail,0021400083,380,202338,Kevin Seraphin,1610612764,Washington Wizards,4,11,30,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,0.6,1,made,2014-11-08,IND,WAS,1,2
Shot Chart Detail,0021400083,392,202338,Kevin Seraphin,1610612764,Washington Wizards,4,10,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,18,1.5,1,made,2014-11-08,IND,WAS,1,2
Shot Chart Detail,0021400109,158,202338,Kevin Seraphin,1610612764,Washington Wizards,2,11,22,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,3.3,1,made,2014-11-12,WAS,DET,1,2
Shot Chart Detail,0021400109,382,202338,Kevin Seraphin,1610612764,Washington Wizards,3,2,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3.1,3.1,1,missed,2014-11-12,WAS,DET,0,2
Shot Chart Detail,0021400109,390,202338,Kevin Seraphin,1610612764,Washington Wizards,3,1,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-0.9,15.6,1,made,2014-11-12,WAS,DET,1,2
Shot Chart Detail,0021400109,424,202338,Kevin Seraphin,1610612764,Washington Wizards,4,11,23,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6.4,3.3,1,made,2014-11-12,WAS,DET,1,2
Shot Chart Detail,0021400109,433,202338,Kevin Seraphin,1610612764,Washington Wizards,4,10,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.4,2.2,1,missed,2014-11-12,WAS,DET,0,2
Shot Chart Detail,0021400109,460,202338,Kevin Seraphin,1610612764,Washington Wizards,4,7,50,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2.1,2.6,1,missed,2014-11-12,WAS,DET,0,2
Shot Chart Detail,0021400132,150,202338,Kevin Seraphin,1610612764,Washington Wizards,2,9,48,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5.2,-0.6,1,missed,2014-11-15,WAS,ORL,0,2
Shot Chart Detail,0021400132,165,202338,Kevin Seraphin,1610612764,Washington Wizards,2,8,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.3,0,1,missed,2014-11-15,WAS,ORL,0,2
Shot Chart Detail,0021400132,194,202338,Kevin Seraphin,1610612764,Washington Wizards,2,6,27,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4.7,4.1,1,made,2014-11-15,WAS,ORL,1,2
Shot Chart Detail,0021400132,197,202338,Kevin Seraphin,1610612764,Washington Wizards,2,5,48,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3.9,2.3,1,missed,2014-11-15,WAS,ORL,0,2
Shot Chart Detail,0021400132,211,202338,Kevin Seraphin,1610612764,Washington Wizards,2,4,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2.1,5.6,1,missed,2014-11-15,WAS,ORL,0,2
Shot Chart Detail,0021400132,390,202338,Kevin Seraphin,1610612764,Washington Wizards,4,10,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,4.9,19.4,1,made,2014-11-15,WAS,ORL,1,2
Shot Chart Detail,0021400163,229,202338,Kevin Seraphin,1610612764,Washington Wizards,2,4,50,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7.8,0.7,1,made,2014-11-19,WAS,DAL,1,2
Shot Chart Detail,0021400179,117,202338,Kevin Seraphin,1610612764,Washington Wizards,2,11,45,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,-0.2,1,made,2014-11-21,WAS,CLE,1,2
Shot Chart Detail,0021400179,136,202338,Kevin Seraphin,1610612764,Washington Wizards,2,8,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0.5,4.7,1,missed,2014-11-21,WAS,CLE,0,2
Shot Chart Detail,0021400179,145,202338,Kevin Seraphin,1610612764,Washington Wizards,2,8,17,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,-5.6,6.7,1,made,2014-11-21,WAS,CLE,1,2
Shot Chart Detail,0021400179,168,202338,Kevin Seraphin,1610612764,Washington Wizards,2,6,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,7.9,8,1,missed,2014-11-21,WAS,CLE,0,2
Shot Chart Detail,0021400179,179,202338,Kevin Seraphin,1610612764,Washington Wizards,2,5,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3.9,1.7,1,missed,2014-11-21,WAS,CLE,0,2
Shot Chart Detail,0021400179,181,202338,Kevin Seraphin,1610612764,Washington Wizards,2,5,33,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1.3,2.5,1,made,2014-11-21,WAS,CLE,1,2
Shot Chart Detail,0021400179,187,202338,Kevin Seraphin,1610612764,Washington Wizards,2,4,32,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3.5,4.1,1,made,2014-11-21,WAS,CLE,1,2
Shot Chart Detail,0021400179,194,202338,Kevin Seraphin,1610612764,Washington Wizards,2,4,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,5.7,3.3,1,missed,2014-11-21,WAS,CLE,0,2
Shot Chart Detail,0021400179,243,202338,Kevin Seraphin,1610612764,Washington Wizards,2,0,30,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0.8,3,1,made,2014-11-21,WAS,CLE,1,2
Shot Chart Detail,0021400179,401,202338,Kevin Seraphin,1610612764,Washington Wizards,4,8,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-5.9,13.8,1,missed,2014-11-21,WAS,CLE,0,2
Shot Chart Detail,0021400179,459,202338,Kevin Seraphin,1610612764,Washington Wizards,4,4,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,-8,2.2,1,missed,2014-11-21,WAS,CLE,0,2
Shot Chart Detail,0021400190,104,202338,Kevin Seraphin,1610612764,Washington Wizards,1,1,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,17.2,5.5,1,missed,2014-11-22,MIL,WAS,0,2
Shot Chart Detail,0021400190,112,202338,Kevin Seraphin,1610612764,Washington Wizards,1,0,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.4,1,missed,2014-11-22,MIL,WAS,0,2
Shot Chart Detail,0021400190,146,202338,Kevin Seraphin,1610612764,Washington Wizards,2,8,35,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.9,2.5,1,missed,2014-11-22,MIL,WAS,0,2
Shot Chart Detail,0021400190,158,202338,Kevin Seraphin,1610612764,Washington Wizards,2,7,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2.9,2.8,1,missed,2014-11-22,MIL,WAS,0,2
Shot Chart Detail,0021400190,409,202338,Kevin Seraphin,1610612764,Washington Wizards,4,11,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,0.4,1,made,2014-11-22,MIL,WAS,1,2
Shot Chart Detail,0021400190,433,202338,Kevin Seraphin,1610612764,Washington Wizards,4,9,34,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,missed,2014-11-22,MIL,WAS,0,2
Shot Chart Detail,0021400190,454,202338,Kevin Seraphin,1610612764,Washington Wizards,4,7,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-22,MIL,WAS,1,2
Shot Chart Detail,0021400205,145,202338,Kevin Seraphin,1610612764,Washington Wizards,2,10,58,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0.2,4.5,1,missed,2014-11-25,WAS,ATL,0,2
Shot Chart Detail,0021400205,183,202338,Kevin Seraphin,1610612764,Washington Wizards,2,6,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,11.2,14.8,1,made,2014-11-25,WAS,ATL,1,2
Shot Chart Detail,0021400205,195,202338,Kevin Seraphin,1610612764,Washington Wizards,2,5,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-0.2,5.8,1,missed,2014-11-25,WAS,ATL,0,2
Shot Chart Detail,0021400211,138,202338,Kevin Seraphin,1610612764,Washington Wizards,2,10,38,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,8.1,2.2,1,missed,2014-11-26,CLE,WAS,0,2
Shot Chart Detail,0021400211,428,202338,Kevin Seraphin,1610612764,Washington Wizards,3,1,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.6,2,1,missed,2014-11-26,CLE,WAS,0,2
Shot Chart Detail,0021400211,435,202338,Kevin Seraphin,1610612764,Washington Wizards,3,0,46,Made Shot,Jump Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,8.1,6.9,1,made,2014-11-26,CLE,WAS,1,2
Shot Chart Detail,0021400211,475,202338,Kevin Seraphin,1610612764,Washington Wizards,4,8,59,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,4.5,6.1,1,made,2014-11-26,CLE,WAS,1,2
Shot Chart Detail,0021400211,478,202338,Kevin Seraphin,1610612764,Washington Wizards,4,8,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,12.5,12.4,1,missed,2014-11-26,CLE,WAS,0,2
Shot Chart Detail,0021400211,504,202338,Kevin Seraphin,1610612764,Washington Wizards,4,6,30,Missed Shot,Jump Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,11.7,6.1,1,missed,2014-11-26,CLE,WAS,0,2
Shot Chart Detail,0021400211,527,202338,Kevin Seraphin,1610612764,Washington Wizards,4,4,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,8.4,14.8,1,missed,2014-11-26,CLE,WAS,0,2
Shot Chart Detail,0021400211,550,202338,Kevin Seraphin,1610612764,Washington Wizards,4,1,39,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0.4,12.4,1,made,2014-11-26,CLE,WAS,1,2
Shot Chart Detail,0021400236,183,202338,Kevin Seraphin,1610612764,Washington Wizards,2,5,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,-13.6,14,1,made,2014-11-29,WAS,NOP,1,2
Shot Chart Detail,0021400250,118,202338,Kevin Seraphin,1610612764,Washington Wizards,1,0,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,2.6,17.9,1,missed,2014-12-01,WAS,MIA,0,2
