grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400249,84,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,3,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4.5,1.7,1,missed,2014-12-01,PHI,SAS,0,2
Shot Chart Detail,0021400249,106,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,1,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.7,0.1,1,made,2014-12-01,PHI,SAS,1,2
Shot Chart Detail,0021400249,152,203924,Jerami Grant,1610612755,Philadelphia 76ers,2,10,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.1,-0.6,1,missed,2014-12-01,PHI,SAS,0,3
Shot Chart Detail,0021400249,397,203924,Jerami Grant,1610612755,Philadelphia 76ers,3,1,55,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-01,PHI,SAS,1,2
Shot Chart Detail,0021400249,411,203924,Jerami Grant,1610612755,Philadelphia 76ers,3,0,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2.1,26,1,missed,2014-12-01,PHI,SAS,0,3
Shot Chart Detail,0021400249,413,203924,Jerami Grant,1610612755,Philadelphia 76ers,3,0,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1.1,2.5,1,missed,2014-12-01,PHI,SAS,0,2
Shot Chart Detail,0021400270,112,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,1,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,0.7,1,made,2014-12-03,MIN,PHI,1,2
Shot Chart Detail,0021400270,128,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,0,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,-10.6,0.1,1,missed,2014-12-03,MIN,PHI,0,2
Shot Chart Detail,0021400270,342,203924,Jerami Grant,1610612755,Philadelphia 76ers,3,4,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.4,0.7,1,missed,2014-12-03,MIN,PHI,0,2
Shot Chart Detail,0021400277,124,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,1,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,17.5,18.9,1,missed,2014-12-05,PHI,OKC,0,3
Shot Chart Detail,0021400277,146,203924,Jerami Grant,1610612755,Philadelphia 76ers,2,11,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,-15.2,11.5,1,missed,2014-12-05,PHI,OKC,0,2
Shot Chart Detail,0021400277,269,203924,Jerami Grant,1610612755,Philadelphia 76ers,2,2,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.1,-0.3,1,missed,2014-12-05,PHI,OKC,0,2
Shot Chart Detail,0021400277,405,203924,Jerami Grant,1610612755,Philadelphia 76ers,3,3,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.2,1.2,1,made,2014-12-05,PHI,OKC,1,2
Shot Chart Detail,0021400288,40,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,6,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,12.8,22.7,1,missed,2014-12-06,DET,PHI,0,3
Shot Chart Detail,0021400288,102,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,2,1,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-06,DET,PHI,1,2
Shot Chart Detail,0021400288,261,203924,Jerami Grant,1610612755,Philadelphia 76ers,2,0,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.2,0.3,1,missed,2014-12-06,DET,PHI,0,2
Shot Chart Detail,0021400288,264,203924,Jerami Grant,1610612755,Philadelphia 76ers,2,0,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2.7,3.4,1,missed,2014-12-06,DET,PHI,0,2
Shot Chart Detail,0021400319,74,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,3,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-17.6,1.4,1,made,2014-12-10,ATL,PHI,1,2
Shot Chart Detail,0021400319,90,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,2,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.5,1.2,1,made,2014-12-10,ATL,PHI,1,2
Shot Chart Detail,0021400319,229,203924,Jerami Grant,1610612755,Philadelphia 76ers,2,1,1,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.7,1,made,2014-12-10,ATL,PHI,1,2
Shot Chart Detail,0021400319,316,203924,Jerami Grant,1610612755,Philadelphia 76ers,3,5,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.1,0.7,1,made,2014-12-10,ATL,PHI,1,2
Shot Chart Detail,0021400319,333,203924,Jerami Grant,1610612755,Philadelphia 76ers,3,4,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-21.2,12.7,1,missed,2014-12-10,ATL,PHI,0,3
Shot Chart Detail,0021400319,376,203924,Jerami Grant,1610612755,Philadelphia 76ers,3,1,3,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,2.1,16.5,1,missed,2014-12-10,ATL,PHI,0,2
Shot Chart Detail,0021400319,499,203924,Jerami Grant,1610612755,Philadelphia 76ers,4,3,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,1.1,1,made,2014-12-10,ATL,PHI,1,2
Shot Chart Detail,0021400332,339,203924,Jerami Grant,1610612755,Philadelphia 76ers,3,1,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.6,0.9,1,missed,2014-12-12,BKN,PHI,0,2
Shot Chart Detail,0021400332,465,203924,Jerami Grant,1610612755,Philadelphia 76ers,4,1,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,18,16.4,1,missed,2014-12-12,BKN,PHI,0,3
Shot Chart Detail,0021400345,74,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,4,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.1,0,1,missed,2014-12-13,PHI,MEM,0,2
Shot Chart Detail,0021400345,110,203924,Jerami Grant,1610612755,Philadelphia 76ers,1,0,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2.9,3.3,1,missed,2014-12-13,PHI,MEM,0,2
Shot Chart Detail,0021400345,134,203924,Jerami Grant,1610612755,Philadelphia 76ers,2,10,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,20.4,-1.1,1,missed,2014-12-13,PHI,MEM,0,2
