grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400102,228,201175,Glen Davis,1610612746,Los Angeles Clippers,2,0,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.1,-0.8,1,made,2014-11-10,LAC,SAS,1,2
Shot Chart Detail,0021400102,362,201175,Glen Davis,1610612746,Los Angeles Clippers,3,0,46,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,-10,3.1,1,made,2014-11-10,LAC,SAS,1,2
Shot Chart Detail,0021400102,367,201175,Glen Davis,1610612746,Los Angeles Clippers,3,0,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,-11.9,0.3,1,missed,2014-11-10,LAC,SAS,0,2
Shot Chart Detail,0021400102,380,201175,Glen Davis,1610612746,Los Angeles Clippers,4,11,7,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1.7,5.2,1,missed,2014-11-10,LAC,SAS,0,2
Shot Chart Detail,0021400154,142,201175,Glen Davis,1610612746,Los Angeles Clippers,2,10,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-0.1,16.8,1,made,2014-11-17,LAC,CHI,1,2
Shot Chart Detail,0021400154,169,201175,Glen Davis,1610612746,Los Angeles Clippers,2,8,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.9,0,1,made,2014-11-17,LAC,CHI,1,2
Shot Chart Detail,0021400161,131,201175,Glen Davis,1610612746,Los Angeles Clippers,2,10,5,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-4,9.6,1,made,2014-11-19,ORL,LAC,1,2
Shot Chart Detail,0021400161,393,201175,Glen Davis,1610612746,Los Angeles Clippers,4,10,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,1.1,1,made,2014-11-19,ORL,LAC,1,2
Shot Chart Detail,0021400161,406,201175,Glen Davis,1610612746,Los Angeles Clippers,4,9,51,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1.5,5,1,made,2014-11-19,ORL,LAC,1,2
Shot Chart Detail,0021400161,414,201175,Glen Davis,1610612746,Los Angeles Clippers,4,9,3,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.7,1.7,1,missed,2014-11-19,ORL,LAC,0,2
