grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400006,157,203935,Marcus Smart,1610612738,Boston Celtics,2,9,35,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-10-29,BOS,BKN,1,2
Shot Chart Detail,0021400006,191,203935,Marcus Smart,1610612738,Boston Celtics,2,6,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-7.2,23.9,1,missed,2014-10-29,BOS,BKN,0,3
Shot Chart Detail,0021400006,208,203935,Marcus Smart,1610612738,Boston Celtics,2,4,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-0.2,1,missed,2014-10-29,BOS,BKN,0,2
Shot Chart Detail,0021400006,387,203935,Marcus Smart,1610612738,Boston Celtics,3,0,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,19.8,13.8,1,made,2014-10-29,BOS,BKN,1,3
Shot Chart Detail,0021400006,449,203935,Marcus Smart,1610612738,Boston Celtics,4,8,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.1,-1,1,made,2014-10-29,BOS,BKN,1,2
Shot Chart Detail,0021400006,465,203935,Marcus Smart,1610612738,Boston Celtics,4,7,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.6,3.3,1,missed,2014-10-29,BOS,BKN,0,3
Shot Chart Detail,0021400006,543,203935,Marcus Smart,1610612738,Boston Celtics,4,1,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-14.9,20.5,1,missed,2014-10-29,BOS,BKN,0,3
Shot Chart Detail,0021400034,66,203935,Marcus Smart,1610612738,Boston Celtics,1,5,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.4,1.1,1,missed,2014-11-01,HOU,BOS,0,3
Shot Chart Detail,0021400034,229,203935,Marcus Smart,1610612738,Boston Celtics,2,4,49,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,18.5,18.7,1,missed,2014-11-01,HOU,BOS,0,3
Shot Chart Detail,0021400034,231,203935,Marcus Smart,1610612738,Boston Celtics,2,4,44,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,missed,2014-11-01,HOU,BOS,0,2
Shot Chart Detail,0021400034,238,203935,Marcus Smart,1610612738,Boston Celtics,2,4,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.1,0.3,1,missed,2014-11-01,HOU,BOS,0,2
Shot Chart Detail,0021400034,452,203935,Marcus Smart,1610612738,Boston Celtics,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,53,-7.2,52.6,1,missed,2014-11-01,HOU,BOS,0,3
Shot Chart Detail,0021400034,592,203935,Marcus Smart,1610612738,Boston Celtics,4,1,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,6.4,25.2,1,missed,2014-11-01,HOU,BOS,0,3
Shot Chart Detail,0021400034,604,203935,Marcus Smart,1610612738,Boston Celtics,4,0,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,20.9,14,1,missed,2014-11-01,HOU,BOS,0,3
Shot Chart Detail,0021400046,59,203935,Marcus Smart,1610612738,Boston Celtics,1,5,33,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.1,0,1,made,2014-11-03,DAL,BOS,1,2
Shot Chart Detail,0021400046,75,203935,Marcus Smart,1610612738,Boston Celtics,1,4,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-6.1,23.8,1,missed,2014-11-03,DAL,BOS,0,3
Shot Chart Detail,0021400046,174,203935,Marcus Smart,1610612738,Boston Celtics,2,6,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-5.9,23.8,1,missed,2014-11-03,DAL,BOS,0,3
Shot Chart Detail,0021400046,469,203935,Marcus Smart,1610612738,Boston Celtics,4,5,48,Made Shot,Fadeaway Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,1.2,1,made,2014-11-03,DAL,BOS,1,2
Shot Chart Detail,0021400046,477,203935,Marcus Smart,1610612738,Boston Celtics,4,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-13.8,21.9,1,missed,2014-11-03,DAL,BOS,0,3
Shot Chart Detail,0021400046,498,203935,Marcus Smart,1610612738,Boston Celtics,4,3,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.8,1.4,1,made,2014-11-03,DAL,BOS,1,3
Shot Chart Detail,0021400046,509,203935,Marcus Smart,1610612738,Boston Celtics,4,2,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-9.1,23.6,1,missed,2014-11-03,DAL,BOS,0,3
Shot Chart Detail,0021400059,102,203935,Marcus Smart,1610612738,Boston Celtics,1,1,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-17.4,18.4,1,made,2014-11-05,BOS,TOR,1,3
Shot Chart Detail,0021400059,119,203935,Marcus Smart,1610612738,Boston Celtics,1,0,28,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.3,0.1,1,made,2014-11-05,BOS,TOR,1,3
Shot Chart Detail,0021400059,205,203935,Marcus Smart,1610612738,Boston Celtics,2,4,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-14.1,21.4,1,missed,2014-11-05,BOS,TOR,0,3
Shot Chart Detail,0021400059,348,203935,Marcus Smart,1610612738,Boston Celtics,3,2,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,10.1,21.7,1,missed,2014-11-05,BOS,TOR,0,3
Shot Chart Detail,0021400059,357,203935,Marcus Smart,1610612738,Boston Celtics,3,1,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.2,0,1,made,2014-11-05,BOS,TOR,1,2
Shot Chart Detail,0021400059,363,203935,Marcus Smart,1610612738,Boston Celtics,3,1,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,18.7,15.7,1,missed,2014-11-05,BOS,TOR,0,3
Shot Chart Detail,0021400059,403,203935,Marcus Smart,1610612738,Boston Celtics,4,10,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.6,0,1,missed,2014-11-05,BOS,TOR,0,2
Shot Chart Detail,0021400059,413,203935,Marcus Smart,1610612738,Boston Celtics,4,10,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,18.2,17.2,1,missed,2014-11-05,BOS,TOR,0,3
Shot Chart Detail,0021400059,502,203935,Marcus Smart,1610612738,Boston Celtics,4,1,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,9.7,23,1,made,2014-11-05,BOS,TOR,1,3
Shot Chart Detail,0021400074,104,203935,Marcus Smart,1610612738,Boston Celtics,1,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-18.1,17,1,missed,2014-11-07,BOS,IND,0,3
Shot Chart Detail,0021400074,128,203935,Marcus Smart,1610612738,Boston Celtics,2,10,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0,1,missed,2014-11-07,BOS,IND,0,2
Shot Chart Detail,0021400074,235,203935,Marcus Smart,1610612738,Boston Celtics,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,50,2.3,50,1,missed,2014-11-07,BOS,IND,0,3
Shot Chart Detail,0021400074,294,203935,Marcus Smart,1610612738,Boston Celtics,3,4,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,7.3,0.6,1,missed,2014-11-07,BOS,IND,0,2
Shot Chart Detail,0021400074,315,203935,Marcus Smart,1610612738,Boston Celtics,3,2,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-6.4,24.2,1,made,2014-11-07,BOS,IND,1,3
Shot Chart Detail,0021400074,324,203935,Marcus Smart,1610612738,Boston Celtics,3,1,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-9.7,22.4,1,missed,2014-11-07,BOS,IND,0,3
Shot Chart Detail,0021400265,156,203935,Marcus Smart,1610612738,Boston Celtics,2,8,37,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.4,5.2,1,missed,2014-12-03,BOS,DET,0,3
Shot Chart Detail,0021400265,172,203935,Marcus Smart,1610612738,Boston Celtics,2,7,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,22.6,9.4,1,missed,2014-12-03,BOS,DET,0,3
Shot Chart Detail,0021400265,188,203935,Marcus Smart,1610612738,Boston Celtics,2,6,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.7,2.3,1,missed,2014-12-03,BOS,DET,0,3
Shot Chart Detail,0021400294,390,203935,Marcus Smart,1610612738,Boston Celtics,3,3,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,0,15.1,1,made,2014-12-07,BOS,WAS,1,2
Shot Chart Detail,0021400294,392,203935,Marcus Smart,1610612738,Boston Celtics,3,3,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,-15.7,14.5,1,missed,2014-12-07,BOS,WAS,0,2
Shot Chart Detail,0021400302,132,203935,Marcus Smart,1610612738,Boston Celtics,2,9,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,22.9,2.3,1,missed,2014-12-08,WAS,BOS,0,3
Shot Chart Detail,0021400302,363,203935,Marcus Smart,1610612738,Boston Celtics,3,1,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,4,25.7,1,made,2014-12-08,WAS,BOS,1,3
Shot Chart Detail,0021400302,381,203935,Marcus Smart,1610612738,Boston Celtics,3,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-19.2,17.2,1,missed,2014-12-08,WAS,BOS,0,3
Shot Chart Detail,0021400302,394,203935,Marcus Smart,1610612738,Boston Celtics,4,11,8,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,1.2,1,made,2014-12-08,WAS,BOS,1,2
Shot Chart Detail,0021400302,417,203935,Marcus Smart,1610612738,Boston Celtics,4,9,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,1.2,1,made,2014-12-08,WAS,BOS,1,2
Shot Chart Detail,0021400302,419,203935,Marcus Smart,1610612738,Boston Celtics,4,9,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,-16,24.9,1,made,2014-12-08,WAS,BOS,1,3
Shot Chart Detail,0021400302,460,203935,Marcus Smart,1610612738,Boston Celtics,4,5,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,-18.4,20.8,1,missed,2014-12-08,WAS,BOS,0,3
Shot Chart Detail,0021400302,490,203935,Marcus Smart,1610612738,Boston Celtics,4,1,59,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2.3,6.6,1,missed,2014-12-08,WAS,BOS,0,2
Shot Chart Detail,0021400302,534,203935,Marcus Smart,1610612738,Boston Celtics,4,0,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.1,1.5,1,missed,2014-12-08,WAS,BOS,0,2
Shot Chart Detail,0021400302,557,203935,Marcus Smart,1610612738,Boston Celtics,5,4,42,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23,5.3,1,made,2014-12-08,WAS,BOS,1,3
Shot Chart Detail,0021400302,584,203935,Marcus Smart,1610612738,Boston Celtics,5,2,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,0,1,made,2014-12-08,WAS,BOS,1,2
Shot Chart Detail,0021400302,644,203935,Marcus Smart,1610612738,Boston Celtics,6,4,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-17.6,17.3,1,made,2014-12-08,WAS,BOS,1,3
Shot Chart Detail,0021400302,648,203935,Marcus Smart,1610612738,Boston Celtics,6,4,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.2,0,1,missed,2014-12-08,WAS,BOS,0,2
Shot Chart Detail,0021400302,686,203935,Marcus Smart,1610612738,Boston Celtics,6,0,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,6.4,25.5,1,missed,2014-12-08,WAS,BOS,0,3
Shot Chart Detail,0021400316,378,203935,Marcus Smart,1610612738,Boston Celtics,3,2,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,18.2,19.7,1,missed,2014-12-10,CHA,BOS,0,3
Shot Chart Detail,0021400316,381,203935,Marcus Smart,1610612738,Boston Celtics,3,2,14,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-6.7,12.4,1,missed,2014-12-10,CHA,BOS,0,2
Shot Chart Detail,0021400385,372,203935,Marcus Smart,1610612738,Boston Celtics,3,0,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-22.8,5.5,1,missed,2014-12-19,BOS,MIN,0,3
Shot Chart Detail,0021400385,391,203935,Marcus Smart,1610612738,Boston Celtics,4,11,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-9.5,17.6,1,missed,2014-12-19,BOS,MIN,0,2
Shot Chart Detail,0021400385,446,203935,Marcus Smart,1610612738,Boston Celtics,4,5,45,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.1,0.6,1,made,2014-12-19,BOS,MIN,1,3
Shot Chart Detail,0021400385,455,203935,Marcus Smart,1610612738,Boston Celtics,4,4,18,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,-0.3,1,made,2014-12-19,BOS,MIN,1,2
Shot Chart Detail,0021400385,467,203935,Marcus Smart,1610612738,Boston Celtics,4,2,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,6.2,23.9,1,missed,2014-12-19,BOS,MIN,0,3
Shot Chart Detail,0021400385,475,203935,Marcus Smart,1610612738,Boston Celtics,4,1,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,20.2,14.3,1,made,2014-12-19,BOS,MIN,1,3
Shot Chart Detail,0021400404,169,203935,Marcus Smart,1610612738,Boston Celtics,2,6,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1.2,25,1,missed,2014-12-21,MIA,BOS,0,3
