grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400008,108,202335,Patrick Patterson,1610612761,Toronto Raptors,1,1,38,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-12.9,20.3,1,missed,2014-10-29,TOR,ATL,0,3
Shot Chart Detail,0021400008,130,202335,Patrick Patterson,1610612761,Toronto Raptors,2,11,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.4,0.4,1,missed,2014-10-29,TOR,ATL,0,3
Shot Chart Detail,0021400008,142,202335,Patrick Patterson,1610612761,Toronto Raptors,2,10,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-3.6,23.9,1,missed,2014-10-29,TOR,ATL,0,3
Shot Chart Detail,0021400008,264,202335,Patrick Patterson,1610612761,Toronto Raptors,2,1,28,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.6,-0.3,1,made,2014-10-29,TOR,ATL,1,3
Shot Chart Detail,0021400008,390,202335,Patrick Patterson,1610612761,Toronto Raptors,3,1,41,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,11.7,1.2,1,made,2014-10-29,TOR,ATL,1,2
Shot Chart Detail,0021400008,393,202335,Patrick Patterson,1610612761,Toronto Raptors,3,0,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,8.6,23,1,missed,2014-10-29,TOR,ATL,0,3
Shot Chart Detail,0021400008,487,202335,Patrick Patterson,1610612761,Toronto Raptors,4,4,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.8,-1,1,made,2014-10-29,TOR,ATL,1,3
Shot Chart Detail,0021400008,537,202335,Patrick Patterson,1610612761,Toronto Raptors,4,1,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,16.4,17.8,1,missed,2014-10-29,TOR,ATL,0,3
Shot Chart Detail,0021400008,579,202335,Patrick Patterson,1610612761,Toronto Raptors,4,0,19,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-10-29,TOR,ATL,1,2
Shot Chart Detail,0021400029,140,202335,Patrick Patterson,1610612761,Toronto Raptors,2,11,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,11.1,24.6,1,missed,2014-11-01,ORL,TOR,0,3
Shot Chart Detail,0021400029,176,202335,Patrick Patterson,1610612761,Toronto Raptors,2,7,58,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0.5,12.4,1,made,2014-11-01,ORL,TOR,1,2
Shot Chart Detail,0021400029,184,202335,Patrick Patterson,1610612761,Toronto Raptors,2,7,24,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-6.2,12.3,1,missed,2014-11-01,ORL,TOR,0,2
