grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400013,19,202693,Markieff Morris,1610612756,Phoenix Suns,1,9,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,16.8,0,1,missed,2014-10-29,PHX,LAL,0,2
Shot Chart Detail,0021400013,61,202693,Markieff Morris,1610612756,Phoenix Suns,1,5,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,8.2,23.6,1,missed,2014-10-29,PHX,LAL,0,3
Shot Chart Detail,0021400013,73,202693,Markieff Morris,1610612756,Phoenix Suns,1,4,51,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0,1,made,2014-10-29,PHX,LAL,1,2
Shot Chart Detail,0021400013,85,202693,Markieff Morris,1610612756,Phoenix Suns,1,4,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,8.9,23.8,1,missed,2014-10-29,PHX,LAL,0,3
Shot Chart Detail,0021400013,93,202693,Markieff Morris,1610612756,Phoenix Suns,1,3,56,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,24.3,-2.1,1,missed,2014-10-29,PHX,LAL,0,3
Shot Chart Detail,0021400013,107,202693,Markieff Morris,1610612756,Phoenix Suns,1,2,42,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.5,-0.3,1,made,2014-10-29,PHX,LAL,1,2
Shot Chart Detail,0021400013,243,202693,Markieff Morris,1610612756,Phoenix Suns,2,1,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,6.7,13.5,1,missed,2014-10-29,PHX,LAL,0,2
Shot Chart Detail,0021400013,254,202693,Markieff Morris,1610612756,Phoenix Suns,2,0,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,8.7,-0.6,1,made,2014-10-29,PHX,LAL,1,2
Shot Chart Detail,0021400013,284,202693,Markieff Morris,1610612756,Phoenix Suns,3,9,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,11.4,22.4,1,made,2014-10-29,PHX,LAL,1,3
Shot Chart Detail,0021400013,298,202693,Markieff Morris,1610612756,Phoenix Suns,3,8,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-14.4,7.8,1,made,2014-10-29,PHX,LAL,1,2
Shot Chart Detail,0021400024,5,202693,Markieff Morris,1610612756,Phoenix Suns,1,11,29,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-5.8,11.6,1,made,2014-10-31,PHX,SAS,1,2
Shot Chart Detail,0021400024,8,202693,Markieff Morris,1610612756,Phoenix Suns,1,10,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,2,1,missed,2014-10-31,PHX,SAS,0,2
