grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400009,48,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,6,56,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.8,0.4,1,missed,2014-10-29,MEM,MIN,0,2
Shot Chart Detail,0021400009,64,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,5,55,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,-12.1,5.3,1,missed,2014-10-29,MEM,MIN,0,2
Shot Chart Detail,0021400009,298,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,10,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,22.9,6.4,1,made,2014-10-29,MEM,MIN,1,3
Shot Chart Detail,0021400009,305,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,8,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.9,0.3,1,made,2014-10-29,MEM,MIN,1,2
Shot Chart Detail,0021400009,310,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,8,26,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-9.5,1.9,1,missed,2014-10-29,MEM,MIN,0,2
Shot Chart Detail,0021400017,14,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,10,19,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.1,-1.1,1,missed,2014-10-30,MIN,DET,0,2
Shot Chart Detail,0021400017,29,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,9,0,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-6.2,4.7,1,missed,2014-10-30,MIN,DET,0,2
Shot Chart Detail,0021400017,36,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,8,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,20.4,8.9,1,missed,2014-10-30,MIN,DET,0,2
Shot Chart Detail,0021400017,240,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,0,51,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-15.7,3.3,1,missed,2014-10-30,MIN,DET,0,2
Shot Chart Detail,0021400017,252,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,11,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.2,-0.5,1,made,2014-10-30,MIN,DET,1,2
Shot Chart Detail,0021400017,315,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,5,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.9,0.4,1,made,2014-10-30,MIN,DET,1,2
Shot Chart Detail,0021400017,322,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,5,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,20.1,1.4,1,made,2014-10-30,MIN,DET,1,2
Shot Chart Detail,0021400017,331,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,3,51,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,-11.8,3.3,1,missed,2014-10-30,MIN,DET,0,2
Shot Chart Detail,0021400017,348,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,2,36,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,-11.4,3.6,1,made,2014-10-30,MIN,DET,1,2
Shot Chart Detail,0021400035,14,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,10,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,2.7,24.2,1,missed,2014-11-01,MIN,CHI,0,3
Shot Chart Detail,0021400035,199,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,5,47,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,-16.8,10.1,1,missed,2014-11-01,MIN,CHI,0,2
Shot Chart Detail,0021400035,214,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,4,19,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,3.4,19.2,1,missed,2014-11-01,MIN,CHI,0,2
Shot Chart Detail,0021400035,272,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,9,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-16.3,7.5,1,made,2014-11-01,MIN,CHI,1,2
