grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400018,89,1890,Shawn Marion,1610612739,Cleveland Cavaliers,1,1,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1.3,2.5,1,missed,2014-10-30,CLE,NYK,0,2
Shot Chart Detail,0021400018,132,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,9,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,-6.5,8.6,1,missed,2014-10-30,CLE,NYK,0,2
Shot Chart Detail,0021400022,172,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,7,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.1,2.5,1,missed,2014-10-31,CHI,CLE,0,2
Shot Chart Detail,0021400022,175,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,7,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-1.7,12.9,1,made,2014-10-31,CHI,CLE,1,2
Shot Chart Detail,0021400022,245,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,1,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.5,0.3,1,missed,2014-10-31,CHI,CLE,0,2
Shot Chart Detail,0021400022,336,1890,Shawn Marion,1610612739,Cleveland Cavaliers,3,3,51,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.7,1.2,1,made,2014-10-31,CHI,CLE,1,2
Shot Chart Detail,0021400022,350,1890,Shawn Marion,1610612739,Cleveland Cavaliers,3,2,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.3,0.1,1,missed,2014-10-31,CHI,CLE,0,2
Shot Chart Detail,0021400055,162,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,7,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.8,1.1,1,made,2014-11-04,POR,CLE,1,3
Shot Chart Detail,0021400055,176,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,6,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.6,0.4,1,made,2014-11-04,POR,CLE,1,2
Shot Chart Detail,0021400055,206,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,3,26,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0,1,missed,2014-11-04,POR,CLE,0,2
Shot Chart Detail,0021400055,208,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,3,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,-0.6,1,made,2014-11-04,POR,CLE,1,2
Shot Chart Detail,0021400055,232,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,1,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7.5,-1.4,1,missed,2014-11-04,POR,CLE,0,2
Shot Chart Detail,0021400066,16,1890,Shawn Marion,1610612739,Cleveland Cavaliers,1,8,46,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,14.4,-1,1,missed,2014-11-05,UTA,CLE,0,2
Shot Chart Detail,0021400066,171,1890,Shawn Marion,1610612739,Cleveland Cavaliers,2,6,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,1.4,1,missed,2014-11-05,UTA,CLE,0,2
Shot Chart Detail,0021400066,287,1890,Shawn Marion,1610612739,Cleveland Cavaliers,3,8,15,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-2.8,7.5,1,missed,2014-11-05,UTA,CLE,0,2
Shot Chart Detail,0021400081,69,1890,Shawn Marion,1610612739,Cleveland Cavaliers,1,5,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.4,1.1,1,made,2014-11-07,DEN,CLE,1,3
Shot Chart Detail,0021400081,72,1890,Shawn Marion,1610612739,Cleveland Cavaliers,1,5,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.1,0.6,1,made,2014-11-07,DEN,CLE,1,2
